data_name,note_id,measure,beat,offset,absolute_time,end_time,pitch,pitch_midi,octave,duration,time_from_prev,time_to_next,fingering,string,pluck,fret
abe etude 25-4 (Yuki)(done),223,28,2.0,57.0,28.5,28.75,C4,60,4,0.5,0.0625,0.25,1,2,i,1.0
abe etude 25-4 (Yuki)(done),224,28,2.5,57.5,28.75,29.0,C4,60,4,0.5,0.25,0.25,1,2,i,1.0
abe etude 25-4 (Yuki)(done),225,29,3.0,58.0,29.0,29.25,A3,57,3,0.5,0.25,0.125,2,3,p,2.0
abe etude 25-4 (Yuki)(done),226,29,3.25,58.25,29.125,29.25,C4,60,4,0.25,0.125,0.125,1,2,i,1.0
abe etude 25-4 (Yuki)(done),227,29,3.5,58.5,29.25,29.5,F3,53,3,0.5,0.125,0.125,3,4,p,3.0
abe etude 25-4 (Yuki)(done),228,29,3.75,58.75,29.375,29.5,C4,60,4,0.25,0.125,0.125,1,2,i,1.0
abe etude 25-4 (Yuki)(done),229,29,4.0,59.0,29.5,30.0,E3,52,3,1.0,0.125,0.125,2,4,p,2.0
abe etude 25-4 (Yuki)(done),230,29,4.25,59.25,29.625,29.75,C4,60,4,0.25,0.125,0.125,1,2,m,1.0
abe etude 25-4 (Yuki)(done),231,29,4.5,59.5,29.75,29.875,B-3,58,3,0.25,0.125,0.125,4,3,i,3.0
abe etude 25-4 (Yuki)(done),232,29,4.75,59.75,29.875,30.0,G3,55,3,0.25,0.125,0.125,0,3,m,0.0
abe etude 25-4 (Yuki)(done),233,30,1.0,60.0,30.0,30.5,F3,53,3,1.0,0.125,0.125,3,4,p,3.0
abe etude 25-4 (Yuki)(done),234,30,1.25,60.25,30.125,30.25,A3,57,3,0.25,0.125,0.125,2,3,p,2.0
abe etude 25-4 (Yuki)(done),235,30,1.5,60.5,30.25,30.375,C4,60,4,0.25,0.125,0.125,1,2,i,1.0
abe etude 25-4 (Yuki)(done),236,30,1.75,60.75,30.375,30.5,F4,65,4,0.25,0.125,0.125,1,1,m,1.0
abe etude 25-4 (Yuki)(done),237,30,2.0,61.0,30.5,30.625,A4,69,4,0.25,0.125,0.125,4,1,i,5.0
abe etude 25-4 (Yuki)(done),238,30,2.25,61.25,30.625,30.75,F4,65,4,0.25,0.125,0.125,1,1,m,1.0
abe etude 25-4 (Yuki)(done),239,30,2.5,61.5,30.75,30.875,C4,60,4,0.25,0.125,0.125,1,2,i,1.0
abe etude 25-4 (Yuki)(done),240,30,2.75,61.75,30.875,31.0,A3,57,3,0.25,0.125,0.125,2,3,m,2.0
abe etude 25-4 (Yuki)(done),241,31,3.0,62.0,31.0,31.25,B-3,58,3,0.5,0.125,0.125,3,3,p,3.0
abe etude 25-4 (Yuki)(done),242,31,3.25,62.25,31.125,31.25,D4,62,4,0.25,0.125,0.125,4,3,i,7.0
abe etude 25-4 (Yuki)(done),243,31,3.5,62.5,31.25,31.5,A3,57,3,0.5,0.125,0.125,2,3,p,2.0
abe etude 25-4 (Yuki)(done),244,31,3.75,62.75,31.375,31.5,C4,60,4,0.25,0.125,0.125,1,3,i,5.0
abe etude 25-4 (Yuki)(done),245,31,4.0,63.0,31.5,31.75,G3,55,3,0.5,0.125,0.125,4,4,p,5.0
abe etude 25-4 (Yuki)(done),246,31,4.25,63.25,31.625,31.75,B-3,58,3,0.25,0.125,0.125,2,3,i,3.0
abe etude 25-4 (Yuki)(done),247,31,4.5,63.5,31.75,32.0,F3,53,3,0.5,0.125,0.125,3,4,p,3.0
abe etude 25-4 (Yuki)(done),248,31,4.75,63.75,31.875,32.0,A3,57,3,0.25,0.125,0.125,2,3,i,2.0
abe etude 25-4 (Yuki)(done),249,32,1.0,64.0,32.0,32.25,E3,52,3,0.5,0.125,0.125,2,4,p,2.0
abe etude 25-4 (Yuki)(done),250,32,1.25,64.25,32.125,32.25,G3,55,3,0.25,0.125,0.125,0,3,m,0.0
abe etude 25-4 (Yuki)(done),251,32,1.5,64.5,32.25,32.375,F3,53,3,0.25,0.125,0.0,2,4,i,3.0
abe etude 25-4 (Yuki)(done),252,32,1.5,64.5,32.25,32.5,D3,50,3,0.5,0.0,0.125,4,5,p,5.0
abe etude 25-4 (Yuki)(done),253,32,1.75,64.75,32.375,32.5,B3,59,3,0.25,0.125,0.125,0,2,a,0.0
abe etude 25-4 (Yuki)(done),254,32,2.0,65.0,32.5,32.75,C4,60,4,0.5,0.125,0.0,1,2,m,1.0
abe etude 25-4 (Yuki)(done),255,32,2.0,65.0,32.5,32.75,E3,52,3,0.5,0.0,0.0,2,4,i,2.0
abe etude 25-4 (Yuki)(done),256,32,2.0,65.0,32.5,32.75,C3,48,3,0.5,0.0,0.25,3,5,p,3.0
abe etude 25-4 (Yuki)(done),257,32,2.5,65.5,32.75,33.0,C4,60,4,0.5,0.25,0.25,1,2,i,1.0
abe etude 25-4 (Yuki)(done),258,33,3.0,66.0,33.0,33.25,A3,57,3,0.5,0.25,0.125,2,3,p,2.0
abe etude 25-4 (Yuki)(done),259,33,3.25,66.25,33.125,33.25,C4,60,4,0.25,0.125,0.125,1,2,i,1.0
abe etude 25-4 (Yuki)(done),260,33,3.5,66.5,33.25,33.5,F3,53,3,0.5,0.125,0.125,3,4,p,3.0
abe etude 25-4 (Yuki)(done),261,33,3.75,66.75,33.375,33.5,C4,60,4,0.25,0.125,0.125,1,2,i,1.0
abe etude 25-4 (Yuki)(done),262,33,4.0,67.0,33.5,34.0,E3,52,3,1.0,0.125,0.125,2,4,p,2.0
abe etude 25-4 (Yuki)(done),263,33,4.25,67.25,33.625,33.75,C4,60,4,0.25,0.125,0.125,1,2,m,1.0
abe etude 25-4 (Yuki)(done),264,33,4.5,67.5,33.75,33.875,B-3,58,3,0.25,0.125,0.125,4,3,i,3.0
abe etude 25-4 (Yuki)(done),265,33,4.75,67.75,33.875,34.0,G3,55,3,0.25,0.125,0.125,0,3,m,0.0
abe etude 25-4 (Yuki)(done),266,34,1.0,68.0,34.0,34.5,F3,53,3,1.0,0.125,0.125,3,4,p,3.0
abe etude 25-4 (Yuki)(done),267,34,1.25,68.25,34.125,34.25,A3,57,3,0.25,0.125,0.125,2,3,p,2.0
abe etude 25-4 (Yuki)(done),268,34,1.5,68.5,34.25,34.375,C4,60,4,0.25,0.125,0.125,1,2,i,1.0
abe etude 25-4 (Yuki)(done),269,34,1.75,68.75,34.375,34.5,F4,65,4,0.25,0.125,0.125,1,1,m,1.0
abe etude 25-4 (Yuki)(done),270,34,2.0,69.0,34.5,34.625,A4,69,4,0.25,0.125,0.125,4,1,i,5.0
abe etude 25-4 (Yuki)(done),271,34,2.25,69.25,34.625,34.75,G4,67,4,0.25,0.125,0.125,2,1,m,3.0
abe etude 25-4 (Yuki)(done),272,34,2.5,69.5,34.75,34.875,F4,65,4,0.25,0.125,0.0,1,1,i,1.0
abe etude 25-4 (Yuki)(done),273,34,2.5,69.5,34.75,35.0,A2,45,2,0.5,0.0,0.125,0,5,p,0.0
abe etude 25-4 (Yuki)(done),274,34,2.75,69.75,34.875,35.0,E4,64,4,0.25,0.125,0.125,0,1,m,0.0
abe etude 25-4 (Yuki)(done),275,35,3.0,70.0,35.0,35.125,D4,62,4,0.25,0.125,0.0,4,2,i,3.0
abe etude 25-4 (Yuki)(done),276,35,3.0,70.0,35.0,35.75,B-2,46,2,1.5,0.0,0.125,1,5,p,1.0
abe etude 25-4 (Yuki)(done),277,35,3.25,70.25,35.125,35.25,C4,60,4,0.25,0.125,0.125,2,2,m,1.0
abe etude 25-4 (Yuki)(done),278,35,3.5,70.5,35.25,35.375,B-3,58,3,0.25,0.125,0.125,4,3,i,3.0
abe etude 25-4 (Yuki)(done),279,35,3.75,70.75,35.375,35.5,A3,57,3,0.25,0.125,0.125,2,3,m,2.0
abe etude 25-4 (Yuki)(done),280,35,4.0,71.0,35.5,35.625,G3,55,3,0.25,0.125,0.125,0,3,i,0.0
abe etude 25-4 (Yuki)(done),281,35,4.25,71.25,35.625,35.75,B-3,58,3,0.25,0.125,0.125,4,3,m,3.0
abe etude 25-4 (Yuki)(done),282,35,4.5,71.5,35.75,35.875,E3,52,3,0.25,0.125,0.0,2,4,i,2.0
abe etude 25-4 (Yuki)(done),283,35,4.5,71.5,35.75,36.0,C3,48,3,0.5,0.0,0.125,3,5,p,3.0
abe etude 25-4 (Yuki)(done),284,35,4.75,71.75,35.875,36.0,G3,55,3,0.25,0.125,0.125,0,3,m,0.0
abe etude 25-4 (Yuki)(done),285,36,1.0,72.0,36.0,36.5,F3,53,3,1.0,0.125,0.125,3,4,p,3.0
abe etude 25-4 (Yuki)(done),286,36,1.25,72.25,36.125,36.25,A3,57,3,0.25,0.125,0.125,2,3,p,2.0
abe etude 25-4 (Yuki)(done),287,36,1.5,72.5,36.25,36.375,C4,60,4,0.25,0.125,0.125,1,2,i,1.0
abe etude 25-4 (Yuki)(done),288,36,1.75,72.75,36.375,36.5,F4,65,4,0.25,0.125,0.125,1,1,m,1.0
abe etude 25-4 (Yuki)(done),289,36,2.0,73.0,36.5,36.75,F2,41,2,0.5,0.125,0.0,1,6,p,1.0
abe etude 25-2 (Yuki)(done),0,1,1.0,0.0,0.0,0.5,E4,64,4,1.0,0.0,0.0,0,1,m,0.0
abe etude 25-2 (Yuki)(done),1,1,1.0,0.0,0.0,1.0,E2,40,2,2.0,0.0,0.125,0,6,p,0.0
abe etude 25-2 (Yuki)(done),2,1,1.25,0.25,0.125,0.25,B3,59,3,0.25,0.125,0.125,0,2,i,0.0
abe etude 25-2 (Yuki)(done),3,1,1.5,0.5,0.25,0.375,G#3,56,3,0.25,0.125,0.125,1,3,p,1.0
abe etude 25-2 (Yuki)(done),4,1,1.75,0.75,0.375,0.5,B3,59,3,0.25,0.125,0.125,0,2,i,0.0
abe etude 25-2 (Yuki)(done),5,1,2.0,1.0,0.5,0.75,E4,64,4,0.5,0.125,0.125,0,1,m,0.0
abe etude 25-2 (Yuki)(done),6,1,2.25,1.25,0.625,0.75,B3,59,3,0.25,0.125,0.125,0,2,i,0.0
abe etude 25-2 (Yuki)(done),7,1,2.5,1.5,0.75,1.0,G#4,68,4,0.5,0.125,0.125,4,1,m,4.0
abe etude 25-2 (Yuki)(done),8,1,2.75,1.75,0.875,1.0,B3,59,3,0.25,0.125,0.125,0,2,i,0.0
abe etude 25-2 (Yuki)(done),9,2,3.0,2.0,1.0,1.5,E4,64,4,1.0,0.125,0.125,0,1,m,0.0
abe etude 25-2 (Yuki)(done),10,2,3.25,2.25,1.125,1.25,B3,59,3,0.25,0.125,0.125,0,2,i,0.0
abe etude 25-2 (Yuki)(done),11,2,3.5,2.5,1.25,1.375,G#3,56,3,0.25,0.125,0.125,1,3,p,1.0
abe etude 25-2 (Yuki)(done),12,2,3.75,2.75,1.375,1.5,B3,59,3,0.25,0.125,0.125,0,2,i,0.0
abe etude 25-2 (Yuki)(done),13,2,4.0,3.0,1.5,1.75,E4,64,4,0.5,0.125,0.125,0,1,m,0.0
abe etude 25-2 (Yuki)(done),14,2,4.25,3.25,1.625,1.75,B3,59,3,0.25,0.125,0.125,0,2,i,0.0
abe etude 25-2 (Yuki)(done),15,2,4.5,3.5,1.75,2.0,G#4,68,4,0.5,0.125,0.125,4,1,m,4.0
abe etude 25-2 (Yuki)(done),16,2,4.75,3.75,1.875,2.0,B3,59,3,0.25,0.125,0.125,0,2,i,0.0
abe etude 25-2 (Yuki)(done),17,3,1.0,4.0,2.0,2.5,E4,64,4,1.0,0.125,0.125,0,1,m,0.0
abe etude 25-2 (Yuki)(done),18,3,1.25,4.25,2.125,2.25,E3,52,3,0.25,0.125,0.125,2,4,p,2.0
abe etude 25-2 (Yuki)(done),19,3,1.5,4.5,2.25,2.375,G#3,56,3,0.25,0.125,0.125,1,3,p,1.0
abe etude 25-2 (Yuki)(done),20,3,1.75,4.75,2.375,2.5,B3,59,3,0.25,0.125,0.125,0,2,i,0.0
abe etude 25-2 (Yuki)(done),21,3,2.0,5.0,2.5,2.625,E4,64,4,0.25,0.125,0.125,0,1,m,0.0
abe etude 25-2 (Yuki)(done),22,3,2.25,5.25,2.625,2.75,B3,59,3,0.25,0.125,0.125,0,2,i,0.0
abe etude 25-2 (Yuki)(done),23,3,2.5,5.5,2.75,2.875,G#4,68,4,0.25,0.125,0.125,3,1,m,4.0
abe etude 25-2 (Yuki)(done),24,3,2.75,5.75,2.875,3.0,E4,64,4,0.25,0.125,0.125,0,1,,0.0
abe etude 25-2 (Yuki)(done),25,4,3.0,6.0,3.0,3.125,A4,69,4,0.25,0.125,0.125,4,1,m,5.0
abe etude 25-2 (Yuki)(done),26,4,3.25,6.25,3.125,3.25,F#4,66,4,0.25,0.125,0.125,1,1,,2.0
abe etude 25-2 (Yuki)(done),27,4,3.5,6.5,3.25,3.375,D#4,63,4,0.25,0.125,0.125,4,2,i,4.0
abe etude 25-2 (Yuki)(done),28,4,3.75,6.75,3.375,3.5,B3,59,3,0.25,0.125,0.125,3,3,p,4.0
abe etude 25-2 (Yuki)(done),29,4,4.0,7.0,3.5,3.75,A#3,58,3,0.5,0.125,0.125,2,3,p,3.0
abe etude 25-2 (Yuki)(done),30,4,4.25,7.25,3.625,3.75,B3,59,3,0.25,0.125,0.125,0,2,i,0.0
abe etude 25-2 (Yuki)(done),31,4,4.5,7.5,3.75,4.0,A3,57,3,0.5,0.125,0.125,2,3,p,2.0
abe etude 25-2 (Yuki)(done),32,4,4.75,7.75,3.875,4.0,B3,59,3,0.25,0.125,0.125,0,2,i,0.0
abe etude 25-2 (Yuki)(done),33,5,1.0,8.0,4.0,4.5,E4,64,4,1.0,0.125,0.0,0,1,m,0.0
abe etude 25-2 (Yuki)(done),34,5,1.0,8.0,4.0,5.0,E2,40,2,2.0,0.0,0.125,0,6,p,0.0
abe etude 25-2 (Yuki)(done),35,5,1.25,8.25,4.125,4.25,B3,59,3,0.25,0.125,0.125,0,2,i,0.0
abe etude 25-2 (Yuki)(done),36,5,1.5,8.5,4.25,4.375,G#3,56,3,0.25,0.125,0.125,1,3,p,1.0
abe etude 25-2 (Yuki)(done),37,5,1.75,8.75,4.375,4.5,B3,59,3,0.25,0.125,0.125,0,2,i,0.0
abe etude 25-2 (Yuki)(done),38,5,2.0,9.0,4.5,4.75,E4,64,4,0.5,0.125,0.125,0,1,m,0.0
abe etude 25-2 (Yuki)(done),39,5,2.25,9.25,4.625,4.75,B3,59,3,0.25,0.125,0.125,0,2,i,0.0
abe etude 25-2 (Yuki)(done),40,5,2.5,9.5,4.75,5.0,G#4,68,4,0.5,0.125,0.125,4,1,m,4.0
abe etude 25-2 (Yuki)(done),41,5,2.75,9.75,4.875,5.0,B3,59,3,0.25,0.125,0.125,0,2,i,0.0
abe etude 25-2 (Yuki)(done),42,6,3.0,10.0,5.0,5.5,E4,64,4,1.0,0.125,0.125,0,1,m,0.0
abe etude 25-2 (Yuki)(done),43,6,3.25,10.25,5.125,5.25,B3,59,3,0.25,0.125,0.125,0,2,i,0.0
abe etude 25-2 (Yuki)(done),44,6,3.5,10.5,5.25,5.375,G#3,56,3,0.25,0.125,0.125,1,3,p,1.0
abe etude 25-2 (Yuki)(done),45,6,3.75,10.75,5.375,5.5,B3,59,3,0.25,0.125,0.125,0,2,i,0.0
abe etude 25-2 (Yuki)(done),46,6,4.0,11.0,5.5,5.625,E4,64,4,0.25,0.125,0.125,0,1,m,0.0
abe etude 25-2 (Yuki)(done),47,6,4.25,11.25,5.625,5.75,B3,59,3,0.25,0.125,0.125,0,2,i,0.0
abe etude 25-2 (Yuki)(done),48,6,4.5,11.5,5.75,5.875,G#4,68,4,0.25,0.125,0.125,4,1,m,4.0
abe etude 25-2 (Yuki)(done),49,6,4.75,11.75,5.875,6.0,E4,64,4,0.25,0.125,0.125,0,1,,0.0
abe etude 25-2 (Yuki)(done),50,7,1.0,12.0,6.0,6.5,A2,45,2,1.0,0.125,0.125,0,5,p,0.0
abe etude 25-2 (Yuki)(done),51,7,1.25,12.25,6.125,6.25,C#4,61,4,0.25,0.125,0.125,1,2,i,2.0
abe etude 25-2 (Yuki)(done),52,7,1.5,12.5,6.25,6.375,A4,69,4,0.25,0.125,0.125,4,1,m,5.0
abe etude 25-2 (Yuki)(done),53,7,1.75,12.75,6.375,6.5,F#4,66,4,0.25,0.125,0.125,1,1,,2.0
abe etude 25-2 (Yuki)(done),54,7,2.0,13.0,6.5,7.0,B2,47,2,1.0,0.125,0.125,1,5,p,2.0
abe etude 25-2 (Yuki)(done),55,7,2.25,13.25,6.625,6.75,A3,57,3,0.25,0.125,0.125,1,3,i,2.0
abe etude 25-2 (Yuki)(done),56,7,2.5,13.5,6.75,6.875,F#4,66,4,0.25,0.125,0.125,1,1,m,2.0
abe etude 25-2 (Yuki)(done),57,7,2.75,13.75,6.875,7.0,D#4,63,4,0.25,0.125,0.125,4,2,i,4.0
abe etude 25-2 (Yuki)(done),58,8,3.0,14.0,7.0,7.75,E2,40,2,1.5,0.125,0.125,0,6,p,0.0
abe etude 25-2 (Yuki)(done),59,8,3.25,14.25,7.125,7.25,E4,64,4,0.25,0.125,0.125,0,1,m,0.0
abe etude 25-2 (Yuki)(done),60,8,3.5,14.5,7.25,7.375,G#3,56,3,0.25,0.125,0.125,1,3,i,1.0
abe etude 25-2 (Yuki)(done),61,8,3.75,14.75,7.375,7.5,B3,59,3,0.25,0.125,0.125,0,2,m,0.0
abe etude 25-2 (Yuki)(done),62,8,4.0,15.0,7.5,7.75,E3,52,3,0.5,0.125,0.5,2,4,p,2.0
abe etude 25-2 (Yuki)(done),63,9,1.0,16.0,8.0,8.5,F#4,66,4,1.0,0.5,0.125,1,1,m,2.0
abe etude 25-2 (Yuki)(done),64,9,1.25,16.25,8.125,8.25,D#4,63,4,0.25,0.125,0.125,4,2,i,4.0
abe etude 25-2 (Yuki)(done),65,9,1.5,16.5,8.25,8.375,B3,59,3,0.25,0.125,0.125,3,3,p,4.0
abe etude 25-2 (Yuki)(done),66,9,1.75,16.75,8.375,8.5,D#4,63,4,0.25,0.125,0.125,4,2,i,4.0
abe etude 25-2 (Yuki)(done),67,9,2.0,17.0,8.5,8.75,F#4,66,4,0.5,0.125,0.125,1,1,m,2.0
abe etude 25-2 (Yuki)(done),68,9,2.25,17.25,8.625,8.75,D#4,63,4,0.25,0.125,0.125,4,2,i,4.0
abe etude 25-2 (Yuki)(done),69,9,2.5,17.5,8.75,9.0,F#4,66,4,0.5,0.125,0.125,1,2,m,7.0
abe etude 25-2 (Yuki)(done),70,9,2.75,17.75,8.875,9.0,D#4,63,4,0.25,0.125,0.125,4,2,i,4.0
abe etude 25-2 (Yuki)(done),71,10,3.0,18.0,9.0,9.5,F#4,66,4,1.0,0.125,0.125,1,1,m,2.0
abe etude 25-2 (Yuki)(done),72,10,3.25,18.25,9.125,9.25,E4,64,4,0.25,0.125,0.125,4,2,i,5.0
abe etude 25-2 (Yuki)(done),73,10,3.5,18.5,9.25,9.375,A#3,58,3,0.25,0.125,0.125,2,3,p,3.0
abe etude 25-2 (Yuki)(done),74,10,3.75,18.75,9.375,9.5,E4,64,4,0.25,0.125,0.125,4,2,i,5.0
abe etude 25-2 (Yuki)(done),75,10,4.0,19.0,9.5,9.75,G#4,68,4,0.5,0.125,0.125,3,1,m,4.0
abe etude 25-2 (Yuki)(done),76,10,4.25,19.25,9.625,9.75,E4,64,4,0.25,0.125,0.125,4,2,i,5.0
abe etude 25-2 (Yuki)(done),77,10,4.5,19.5,9.75,10.0,F#4,66,4,0.5,0.125,0.125,1,1,m,2.0
abe etude 25-2 (Yuki)(done),78,10,4.75,19.75,9.875,10.0,E4,64,4,0.25,0.125,0.125,4,2,i,5.0
abe etude 25-2 (Yuki)(done),79,11,1.0,20.0,10.0,10.5,F#4,66,4,1.0,0.125,0.125,1,1,m,2.0
abe etude 25-2 (Yuki)(done),80,11,1.25,20.25,10.125,10.25,D#4,63,4,0.25,0.125,0.125,4,2,i,4.0
abe etude 25-2 (Yuki)(done),81,11,1.5,20.5,10.25,10.375,B3,59,3,0.25,0.125,0.125,3,3,p,4.0
abe etude 25-2 (Yuki)(done),82,11,1.75,20.75,10.375,10.5,D#4,63,4,0.25,0.125,0.125,4,2,i,4.0
abe etude 25-2 (Yuki)(done),83,11,2.0,21.0,10.5,10.75,F#4,66,4,0.5,0.125,0.125,1,1,m,2.0
abe etude 25-2 (Yuki)(done),84,11,2.25,21.25,10.625,10.75,D#4,63,4,0.25,0.125,0.125,4,2,i,4.0
abe etude 25-2 (Yuki)(done),85,11,2.5,21.5,10.75,11.0,F#4,66,4,0.5,0.125,0.125,1,1,m,2.0
abe etude 25-2 (Yuki)(done),86,11,2.75,21.75,10.875,11.0,D#4,63,4,0.25,0.125,0.125,4,2,i,4.0
abe etude 25-2 (Yuki)(done),87,12,3.0,22.0,11.0,11.5,F#4,66,4,1.0,0.125,0.125,1,1,m,2.0
abe etude 25-2 (Yuki)(done),88,12,3.25,22.25,11.125,11.25,E4,64,4,0.25,0.125,0.125,4,2,i,5.0
abe etude 25-2 (Yuki)(done),89,12,3.5,22.5,11.25,11.375,A#3,58,3,0.25,0.125,0.125,2,3,p,3.0
abe etude 25-2 (Yuki)(done),90,12,3.75,22.75,11.375,11.5,E4,64,4,0.25,0.125,0.125,4,2,i,5.0
abe etude 25-2 (Yuki)(done),91,12,4.0,23.0,11.5,11.75,G#4,68,4,0.5,0.125,0.125,3,1,m,4.0
abe etude 25-2 (Yuki)(done),92,12,4.25,23.25,11.625,11.75,E4,64,4,0.25,0.125,0.125,4,2,i,5.0
abe etude 25-2 (Yuki)(done),93,12,4.5,23.5,11.75,12.0,F#4,66,4,0.5,0.125,0.125,1,1,m,2.0
abe etude 25-2 (Yuki)(done),94,12,4.75,23.75,11.875,12.0,E4,64,4,0.25,0.125,0.125,4,2,i,5.0
abe etude 25-2 (Yuki)(done),95,13,1.0,24.0,12.0,12.5,F#4,66,4,1.0,0.125,0.125,1,1,m,2.0
abe etude 25-2 (Yuki)(done),96,13,1.25,24.25,12.125,12.25,D#4,63,4,0.25,0.125,0.125,4,2,i,4.0
abe etude 25-2 (Yuki)(done),97,13,1.5,24.5,12.25,12.375,B3,59,3,0.25,0.125,0.125,3,3,p,4.0
abe etude 25-2 (Yuki)(done),98,13,1.75,24.75,12.375,12.5,D#4,63,4,0.25,0.125,0.125,4,2,i,4.0
abe etude 25-2 (Yuki)(done),99,13,2.0,25.0,12.5,12.75,F#4,66,4,0.5,0.125,0.125,1,1,m,2.0
abe etude 25-2 (Yuki)(done),100,13,2.25,25.25,12.625,12.75,D#4,63,4,0.25,0.125,0.125,4,2,i,4.0
abe etude 25-2 (Yuki)(done),101,13,2.5,25.5,12.75,13.0,F#4,66,4,0.5,0.125,0.125,1,1,m,2.0
abe etude 25-2 (Yuki)(done),102,13,2.75,25.75,12.875,13.0,D#4,63,4,0.25,0.125,0.125,4,2,i,4.0
abe etude 25-2 (Yuki)(done),103,14,3.0,26.0,13.0,13.5,F#4,66,4,1.0,0.125,0.125,3,1,m,2.0
abe etude 25-2 (Yuki)(done),104,14,3.25,26.25,13.125,13.25,B3,59,3,0.25,0.125,0.125,0,2,i,0.0
abe etude 25-2 (Yuki)(done),105,14,3.5,26.5,13.25,13.375,G#3,56,3,0.25,0.125,0.125,1,3,p,1.0
abe etude 25-2 (Yuki)(done),106,14,3.75,26.75,13.375,13.5,B3,59,3,0.25,0.125,0.125,0,2,i,0.0
abe etude 25-2 (Yuki)(done),107,14,4.0,27.0,13.5,14.0,E#4,65,4,1.0,0.125,0.125,2,1,m,1.0
abe etude 25-2 (Yuki)(done),108,14,4.25,27.25,13.625,13.75,B3,59,3,0.25,0.125,0.125,0,2,i,0.0
abe etude 25-2 (Yuki)(done),109,14,4.5,27.5,13.75,13.875,G#3,56,3,0.25,0.125,0.125,1,3,p,1.0
abe etude 25-2 (Yuki)(done),110,14,4.75,27.75,13.875,14.0,B3,59,3,0.25,0.125,0.125,0,2,i,0.0
abe etude 25-2 (Yuki)(done),111,15,1.0,28.0,14.0,14.5,E4,64,4,1.0,0.125,0.125,0,1,m,0.0
abe etude 25-2 (Yuki)(done),112,15,1.25,28.25,14.125,14.25,C#4,61,4,0.25,0.125,0.125,1,2,i,2.0
abe etude 25-2 (Yuki)(done),113,15,1.5,28.5,14.25,14.375,A#3,58,3,0.25,0.125,0.125,2,3,p,3.0
abe etude 25-2 (Yuki)(done),114,15,1.75,28.75,14.375,14.5,C#4,61,4,0.25,0.125,0.125,1,2,i,2.0
abe etude 25-2 (Yuki)(done),115,15,2.0,29.0,14.5,14.75,E4,64,4,0.5,0.125,0.125,0,1,m,0.0
abe etude 25-2 (Yuki)(done),116,15,2.25,29.25,14.625,14.75,C#4,61,4,0.25,0.125,0.125,1,2,i,2.0
abe etude 25-2 (Yuki)(done),117,15,2.5,29.5,14.75,15.0,E4,64,4,0.5,0.125,0.125,0,1,m,0.0
abe etude 25-2 (Yuki)(done),118,15,2.75,29.75,14.875,15.0,C#4,61,4,0.25,0.125,0.125,1,2,i,2.0
abe etude 25-2 (Yuki)(done),119,16,3.0,30.0,15.0,15.5,E4,64,4,1.0,0.125,0.125,0,1,m,0.0
abe etude 25-2 (Yuki)(done),120,16,3.25,30.25,15.125,15.25,A#3,58,3,0.25,0.125,0.125,1,3,i,3.0
abe etude 25-2 (Yuki)(done),121,16,3.5,30.5,15.25,15.375,F##3,55,3,0.25,0.125,0.125,3,4,p,5.0
abe etude 25-2 (Yuki)(done),122,16,3.75,30.75,15.375,15.5,A#3,58,3,0.25,0.125,0.125,1,3,i,3.0
abe etude 25-2 (Yuki)(done),123,16,4.0,31.0,15.5,16.0,D#4,63,4,1.0,0.125,0.125,2,2,m,4.0
abe etude 25-2 (Yuki)(done),124,16,4.25,31.25,15.625,15.75,A#3,58,3,0.25,0.125,0.125,1,3,i,3.0
abe etude 25-2 (Yuki)(done),125,16,4.5,31.5,15.75,15.875,F##3,55,3,0.25,0.125,0.125,3,4,p,5.0
abe etude 25-2 (Yuki)(done),126,16,4.75,31.75,15.875,16.0,A#3,58,3,0.25,0.125,0.125,1,3,i,3.0
abe etude 25-2 (Yuki)(done),127,17,1.0,32.0,16.0,16.5,D#4,63,4,1.0,0.125,0.125,1,2,m,4.0
abe etude 25-2 (Yuki)(done),128,17,1.25,32.25,16.125,16.25,B3,59,3,0.25,0.125,0.125,1,3,i,4.0
abe etude 25-2 (Yuki)(done),129,17,1.5,32.5,16.25,16.375,G#3,56,3,0.25,0.125,0.125,3,4,p,6.0
abe etude 25-2 (Yuki)(done),130,17,1.75,32.75,16.375,16.5,B3,59,3,0.25,0.125,0.125,1,3,i,4.0
abe etude 25-2 (Yuki)(done),131,17,2.0,33.0,16.5,16.75,D#4,63,4,0.5,0.125,0.125,1,2,m,4.0
abe etude 25-2 (Yuki)(done),132,17,2.25,33.25,16.625,16.75,B3,59,3,0.25,0.125,0.125,1,3,i,4.0
abe etude 25-2 (Yuki)(done),133,17,2.5,33.5,16.75,17.0,D#4,63,4,0.5,0.125,0.125,1,2,m,4.0
abe etude 25-2 (Yuki)(done),134,17,2.75,33.75,16.875,17.0,B3,59,3,0.25,0.125,0.125,1,3,i,4.0
abe etude 25-2 (Yuki)(done),135,18,3.0,34.0,17.0,17.5,C#4,61,4,1.0,0.125,0.125,3,2,m,2.0
abe etude 25-2 (Yuki)(done),136,18,3.25,34.25,17.125,17.25,G#3,56,3,0.25,0.125,0.125,1,3,i,1.0
abe etude 25-2 (Yuki)(done),137,18,3.5,34.5,17.25,17.375,E3,52,3,0.25,0.125,0.125,2,4,p,2.0
abe etude 25-2 (Yuki)(done),138,18,3.75,34.75,17.375,17.5,G#3,56,3,0.25,0.125,0.125,1,3,i,1.0
