data_name	note_id	measure	beat	offset	absolute_time	end_time	pitch	pitch_midi	octave	duration	time_from_prev	time_to_next	fingering	string	pluck	fret
Carcassi etude6	58	6	4.5	23.5	11.75	12	B2	47	2	0.5	0.25	0.25	1	5		2
Carcassi etude6	59	7	1	24	12	13	G4	67	4	2	0.25	0	4	1		3
Carcassi etude6	60	7	1	24	12	12.25	C3	48	3	0.5	0	0.25	3	5		3
Carcassi etude6	61	7	1.5	24.5	12.25	12.5	A2	45	2	0.5	0.25	0.25	0	5		0
Carcassi etude6	62	7	2	25	12.5	12.75	B2	47	2	0.5	0.25	0.25	2	5		2
Carcassi etude6	63	7	2.5	25.5	12.75	13	C3	48	3	0.5	0.25	0.25	3	5		3
Carcassi etude6	64	7	3	26	13	14	F#4	66	4	2	0.25	0	2	1		2
Carcassi etude6	65	7	3	26	13	13.25	D3	50	3	0.5	0	0.25	0	4		0
Carcassi etude6	66	7	3.5	26.5	13.25	13.5	C3	48	3	0.5	0.25	0.25	3	5		3
Carcassi etude6	67	7	4	27	13.5	13.75	B2	47	2	0.5	0.25	0.25	1	5		2
Carcassi etude6	68	7	4.5	27.5	13.75	14	A2	45	2	0.5	0.25	0.25	0	5		0
Carcassi etude6	69	8	1	28	14	14.5	G4	67	4	1	0.25	0	4	1		3
Carcassi etude6	70	8	1	28	14	14.25	G2	43	2	0.5	0	0.25	3	6		3
Carcassi etude6	71	8	1.5	28.5	14.25	14.5	B2	47	2	0.5	0.25	0.25	2	5		2
Carcassi etude6	72	8	2	29	14.5	14.75	D3	50	3	0.5	0.25	0.25	0	4		0
Carcassi etude6	73	8	2.5	29.5	14.75	15	F#3	54	3	0.5	0.25	0.25	3	4		4
Carcassi etude6	74	8	3	30	15	15.5	G3	55	3	1	0.25	1	4	4		5
Carcassi etude6	75	9	1	32	16	16.25	G3	55	3	0.5	1	0	0	3		0
Carcassi etude6	76	9	1	32	16	17	B2	47	2	2	0	0.25	2	5		2
Carcassi etude6	77	9	1.5	32.5	16.25	16.5	B3	59	3	0.5	0.25	0.25	0	2		0
Carcassi etude6	78	9	2	33	16.5	16.75	C4	60	4	0.5	0.25	0.25	1	2		1
Carcassi etude6	79	9	2.5	33.5	16.75	17	D4	62	4	0.5	0.25	0.25	4	2		3
Carcassi etude6	80	9	3	34	17	17.25	E4	64	4	0.5	0.25	0	0	1		0
Carcassi etude6	81	9	3	34	17	18	G2	43	2	2	0	0.25	3	6		3
Carcassi etude6	82	9	3.5	34.5	17.25	17.5	D4	62	4	0.5	0.25	0.25	4	2		3
Carcassi etude6	83	9	4	35	17.5	17.75	C4	60	4	0.5	0.25	0.25	1	2		1
Carcassi etude6	84	9	4.5	35.5	17.75	18	B3	59	3	0.5	0.25	0.25	0	2		0
Carcassi etude6	85	10	1	36	18	18.25	C4	60	4	0.5	0.25	0	2	2		1
Carcassi etude6	86	10	1	36	18	19	A2	45	2	2	0	0.25	0	5		0
Carcassi etude6	87	10	1.5	36.5	18.25	18.5	G#3	56	3	0.5	0.25	0.25	1	3		1
Carcassi etude6	88	10	2	37	18.5	18.75	A3	57	3	0.5	0.25	0.25	3	3		2
Carcassi etude6	89	10	2.5	37.5	18.75	19	B3	59	3	0.5	0.25	0.25	0	2		0
Carcassi etude6	90	10	3	38	19	19.25	C4	60	4	0.5	0.25	0.25	2	2		1
Carcassi etude6	91	10	3.5	38.5	19.25	19.5	B3	59	3	0.5	0.25	0.25	0	2		0
Carcassi etude6	92	10	4	39	19.5	19.75	A3	57	3	0.5	0.25	0.25	3	3		2
Carcassi etude6	93	10	4.5	39.5	19.75	20	G3	55	3	0.5	0.25	0.25	0	3		0
Carcassi etude6	94	11	1	40	20	20.25	F#3	54	3	0.5	0.25	0	3	4		4
Carcassi etude6	95	11	1	40	20	21	D3	50	3	2	0	0.25	4	5		5
Carcassi etude6	96	11	1.5	40.5	20.25	20.5	A3	57	3	0.5	0.25	0.25	1	3		2
Carcassi etude6	97	11	2	41	20.5	20.75	B3	59	3	0.5	0.25	0.25	0	2		0
Carcassi etude6	98	11	2.5	41.5	20.75	21	C4	60	4	0.5	0.25	0.25	1	2		1
Carcassi etude6	99	11	3	42	21	21.25	D4	62	4	0.5	0.25	0	4	2		3
Carcassi etude6	100	11	3	42	21	22	F#2	42	2	2	0	0.25	2	6		2
Carcassi etude6	101	11	3.5	42.5	21.25	21.5	C4	60	4	0.5	0.25	0.25	1	2		1
Carcassi etude6	102	11	4	43	21.5	21.75	B3	59	3	0.5	0.25	0.25	0	2		0
Carcassi etude6	103	11	4.5	43.5	21.75	22	A3	57	3	0.5	0.25	0.25	3	3		2
Carcassi etude6	104	12	1	44	22	22.25	B3	59	3	0.5	0.25	0	0	2		0
Carcassi etude6	105	12	1	44	22	22.5	G2	43	2	1	0	0.25	2	6		3
Carcassi etude6	106	12	1.5	44.5	22.25	22.5	F#3	54	3	0.5	0.25	0.25	4	4		4
Carcassi etude6	107	12	2	45	22.5	22.75	G3	55	3	0.5	0.25	0.25	0	3		0
Carcassi etude6	108	12	2.5	45.5	22.75	23	A3	57	3	0.5	0.25	0.25	2	3		2
Carcassi etude6	109	12	3	46	23	23.25	B3	59	3	0.5	0.25	0.25	0	2		0
Carcassi etude6	110	12	3.5	46.5	23.25	23.5	C4	60	4	0.5	0.25	0.25	1	2		1
Carcassi etude6	111	12	4	47	23.5	23.75	D4	62	4	0.5	0.25	0.25	3	2		3
Carcassi etude6	112	12	4.5	47.5	23.75	24	B3	59	3	0.5	0.25	0.25	0	2		0
Carcassi etude6	113	13	1	48	24	24.25	G3	55	3	0.5	0.25	0	0	3		0
Carcassi etude6	114	13	1	48	24	25	B2	47	2	2	0	0.25	2	5		2
Carcassi etude6	115	13	1.5	48.5	24.25	24.5	B3	59	3	0.5	0.25	0.25	0	2		0
Carcassi etude6	116	13	2	49	24.5	24.75	C4	60	4	0.5	0.25	0.25	1	2		1
Carcassi etude6	117	13	2.5	49.5	24.75	25	D4	62	4	0.5	0.25	0.25	3	2		3
Carcassi etude6	118	13	3	50	25	25.25	E4	64	4	0.5	0.25	0	3	2		5
Carcassi etude6	119	13	3	50	25	25.5	G#2	44	2	1	0	0.25	2	6		4
Carcassi etude6	120	13	3.5	50.5	25.25	25.5	F4	65	4	0.5	0.25	0.25	4	2		6
Carcassi etude6	121	13	4	51	25.5	25.75	E4	64	4	0.5	0.25	0	3	2		5
Carcassi etude6	122	13	4	51	25.5	26	E2	40	2	1	0	0.25	0	6		0
Carcassi etude6	123	13	4.5	51.5	25.75	26	D4	62	4	0.5	0.25	0.25	1	2		3
Carcassi etude6	124	14	1	52	26	26.25	C4	60	4	0.5	0.25	0	1	2		1
Carcassi etude6	125	14	1	52	26	27	A2	45	2	2	0	0.25	0	5		0
Carcassi etude6	126	14	1.5	52.5	26.25	26.5	A3	57	3	0.5	0.25	0.25	2	3		2
Carcassi etude6	127	14	2	53	26.5	26.75	B3	59	3	0.5	0.25	0.25	0	2		0
Carcassi etude6	128	14	2.5	53.5	26.75	27	C4	60	4	0.5	0.25	0.25	1	2		1
Carcassi etude6	129	14	3	54	27	27.25	D4	62	4	0.5	0.25	0	2	2		3
Carcassi etude6	130	14	3	54	27	27.5	F#3	54	3	1	0	0.25	3	4		4
Carcassi etude6	131	14	3.5	54.5	27.25	27.5	E4	64	4	0.5	0.25	0.25	4	2		5
Carcassi etude6	132	14	4	55	27.5	27.75	D4	62	4	0.5	0.25	0	4	2		3
Carcassi etude6	133	14	4	55	27.5	28	D3	50	3	1	0	0.25	0	4		0
Carcassi etude6	134	14	4.5	55.5	27.75	28	C4	60	4	0.5	0.25	0.25	1	2		1
Carcassi etude6	135	15	1	56	28	28.25	B3	59	3	0.5	0.25	0	0	2		0
Carcassi etude6	136	15	1	56	28	28.5	G2	43	2	1	0	0.25	3	6		3
Carcassi etude6	137	15	1.5	56.5	28.25	28.5	G3	55	3	0.5	0.25	0.25	0	3		0
Carcassi etude6	138	15	2	57	28.5	28.75	G4	67	4	0.5	0.25	0	4	1		3
Carcassi etude6	139	15	2	57	28.5	29	E2	40	2	1	0	0.25	0	6		0
Carcassi etude6	140	15	2.5	57.5	28.75	29	F#4	66	4	0.5	0.25	0.25	2	1		2
Carcassi etude6	141	15	3	58	29	29.25	E4	64	4	0.5	0.25	0	0	1		0
Carcassi etude6	142	15	3	58	29	29.5	C3	48	3	1	0	0.25	3	5		3
Carcassi etude6	143	15	3.5	58.5	29.25	29.5	D4	62	4	0.5	0.25	0.25	4	2		3
Carcassi etude6	144	15	4	59	29.5	29.75	C4	60	4	0.5	0.25	0	1	2		1
Carcassi etude6	145	15	4	59	29.5	30	A2	45	2	1	0	0.25	0	5		0
Carcassi etude6	146	15	4.5	59.5	29.75	30	B3	59	3	0.5	0.25	0.25	0	2		0
Carcassi etude6	147	16	1	60	30	30.25	B3	59	3	0.5	0.25	0	0	2		0
Carcassi etude6	148	16	1	60	30	30.25	D3	50	3	0.5	0	0.25	0	4		0
Carcassi etude6	149	16	1.5	60.5	30.25	30.5	A3	57	3	0.5	0.25	0	2	3		2
Carcassi etude6	150	16	1.5	60.5	30.25	30.5	C3	48	3	0.5	0	0.25	3	5		3
Carcassi etude6	151	16	2	61	30.5	30.75	G3	55	3	0.5	0.25	0	0	3		0
Carcassi etude6	152	16	2	61	30.5	30.75	B2	47	2	0.5	0	0.25	2	5		2
Carcassi etude6	153	16	2.5	61.5	30.75	31	F#3	54	3	0.5	0.25	0	4	4		4
Carcassi etude6	154	16	2.5	61.5	30.75	31	A2	45	2	0.5	0	0.25	0	5		0
Carcassi etude6	155	16	3	62	31	31.5	G3	55	3	1	0.25	0	0	3		0
Carcassi etude6	156	16	3	62	31	31.25	G2	43	2	0.5	0	0.25	3	6		3
Carcassi etude6	157	16	3.5	62.5	31.25	31.5	F3	53	3	0.5	0.25	0.25	4	4		3
Carcassi etude6	158	16	4	63	31.5	31.75	E3	52	3	0.5	0.25	0.25	2	4		2
Carcassi etude6	159	16	4.5	63.5	31.75	32	D3	50	3	0.5	0.25	0.25	0	4		0
Carcassi etude6	160	17	1	64	32	33	E4	64	4	2	0.25	0	0	1		0
Carcassi etude6	161	17	1	64	32	32.25	C3	48	3	0.5	0	0.25	3	5		3
Carcassi etude6	162	17	1.5	64.5	32.25	32.5	E3	52	3	0.5	0.25	0.25	2	4		2
Carcassi etude6	163	17	2	65	32.5	32.75	F3	53	3	0.5	0.25	0.25	3	4		3
Carcassi etude6	164	17	2.5	65.5	32.75	33	G3	55	3	0.5	0.25	0.25	0	3		0
Carcassi etude6	165	17	3	66	33	34	C4	60	4	2	0.25	0	1	2		1
Carcassi etude6	166	17	3	66	33	33.25	A3	57	3	0.5	0	0.25	2	3		2
Carcassi etude6	167	17	3.5	66.5	33.25	33.5	G3	55	3	0.5	0.25	0.25	0	3		0
Carcassi etude6	168	17	4	67	33.5	33.75	F3	53	3	0.5	0.25	0.25	3	4		3
Carcassi etude6	169	17	4.5	67.5	33.75	34	E3	52	3	0.5	0.25	0.25	2	4		2
Carcassi etude6	170	18	1	68	34	35	F4	65	4	2	0.25	0	1	1		1
Carcassi etude6	171	18	1	68	34	34.25	D3	50	3	0.5	0	0.25	0	4		0
Carcassi etude6	172	18	1.5	68.5	34.25	34.5	E3	52	3	0.5	0.25	0.25	2	4		2
Carcassi etude6	173	18	2	69	34.5	34.75	F3	53	3	0.5	0.25	0.25	3	4		3
Carcassi etude6	174	18	2.5	69.5	34.75	35	E3	52	3	0.5	0.25	0.25	2	4		2
Carcassi etude6	175	18	3	70	35	35.25	D3	50	3	0.5	0.25	0.25	0	4		0
Carcassi etude6	176	18	3.5	70.5	35.25	35.5	E3	52	3	0.5	0.25	0.25	2	4		2
Carcassi etude6	177	18	4	71	35.5	35.75	D3	50	3	0.5	0.25	0.25	0	4		0
Carcassi etude6	178	18	4.5	71.5	35.75	36	C3	48	3	0.5	0.25	0.25	3	5		3
Carcassi etude6	179	19	1	72	36	37	D4	62	4	2	0.25	0	4	2		3
Carcassi etude6	180	19	1	72	36	36.25	B2	47	2	0.5	0	0.25	2	5		2
Carcassi etude6	181	19	1.5	72.5	36.25	36.5	D3	50	3	0.5	0.25	0.25	0	4		0
Carcassi etude6	182	19	2	73	36.5	36.75	E3	52	3	0.5	0.25	0.25	2	4		2
Carcassi etude6	183	19	2.5	73.5	36.75	37	F3	53	3	0.5	0.25	0.25	3	4		3
Carcassi etude6	184	19	3	74	37	38	B3	59	3	2	0.25	0	0	2		0
Carcassi etude6	185	19	3	74	37	37.25	G3	55	3	0.5	0	0.25	0	3		0
Carcassi etude6	186	19	3.5	74.5	37.25	37.5	A3	57	3	0.5	0.25	0.25	2	3		2
Carcassi etude6	187	19	4	75	37.5	37.75	G3	55	3	0.5	0.25	0.25	0	3		0
Carcassi etude6	188	19	4.5	75.5	37.75	38	F3	53	3	0.5	0.25	0.25	3	4		3
Carcassi etude6	189	20	1	76	38	39	C4	60	4	2	0.25	0	1	2		1
Carcassi etude6	190	20	1	76	38	38.25	E3	52	3	0.5	0	0.25	2	4		2
Carcassi etude6	191	20	1.5	76.5	38.25	38.5	F3	53	3	0.5	0.25	0.25	3	4		3
Carcassi etude6	192	20	2	77	38.5	38.75	G3	55	3	0.5	0.25	0.25	0	3		0
Carcassi etude6	193	20	2.5	77.5	38.75	39	F3	53	3	0.5	0.25	0.25	3	4		3
Carcassi etude6	194	20	3	78	39	39.25	E3	52	3	0.5	0.25	0.25	2	4		2
Carcassi etude6	195	20	3.5	78.5	39.25	39.5	F3	53	3	0.5	0.25	0.25	3	4		3
Carcassi etude6	196	20	4	79	39.5	39.75	E3	52	3	0.5	0.25	0.25	2	4		2
Carcassi etude6	197	20	4.5	79.5	39.75	40	D3	50	3	0.5	0.25	0.25	0	4		0
Carcassi etude6	198	21	1	80	40	41	E4	64	4	2	0.25	0	0	1		0
Carcassi etude6	199	21	1	80	40	40.25	C3	48	3	0.5	0	0.25	3	5		3
Carcassi etude6	200	21	1.5	80.5	40.25	40.5	E3	52	3	0.5	0.25	0.25	2	4		2
Carcassi etude6	201	21	2	81	40.5	40.75	F3	53	3	0.5	0.25	0.25	3	4		3
Carcassi etude6	202	21	2.5	81.5	40.75	41	G3	55	3	0.5	0.25	0.25	0	3		0
Carcassi etude6	203	21	3	82	41	42	C#4	61	4	2	0.25	0	2	2		2
Carcassi etude6	204	21	3	82	41	41.25	A3	57	3	0.5	0	0.25	1	3		2
Carcassi etude6	205	21	3.5	82.5	41.25	41.5	B-3	58	3	0.5	0.25	0.25	3	3		3
Carcassi etude6	206	21	4	83	41.5	41.75	A3	57	3	0.5	0.25	0.25	1	3		2
Carcassi etude6	207	21	4.5	83.5	41.75	42	G3	55	3	0.5	0.25	0.25	0	3		0
Carcassi etude6	208	22	1	84	42	42.25	D4	62	4	0.5	0.25	0	4	2		3
Carcassi etude6	209	22	1	84	42	42.25	F3	53	3	0.5	0	0.25	3	4		3
Carcassi etude6	210	22	1.5	84.5	42.25	42.5	C#4	61	4	0.5	0.25	0	2	2		2
Carcassi etude6	211	22	1.5	84.5	42.25	42.5	G3	55	3	0.5	0	0.25	0	3		0
Carcassi etude6	212	22	2	85	42.5	42.75	D4	62	4	0.5	0.25	0	4	2		3
Carcassi etude6	213	22	2	85	42.5	42.75	F3	53	3	0.5	0	0.25	3	4		3
Carcassi etude6	214	22	2.5	85.5	42.75	43	E4	64	4	0.5	0.25	0	0	1		0
Carcassi etude6	215	22	2.5	85.5	42.75	43	E3	52	3	0.5	0	0.25	2	4		2
Carcassi etude6	216	22	3	86	43	43.5	F4	65	4	1	0.25	0	1	1		1
Carcassi etude6	217	22	3	86	43	43.25	D3	50	3	0.5	0	0.25	0	4		0
Carcassi etude6	218	22	3.5	86.5	43.25	43.5	E3	52	3	0.5	0.25	0.25	2	4		2
Carcassi etude6	219	22	4	87	43.5	44	D4	62	4	1	0.25	0	4	2		3
Carcassi etude6	220	22	4	87	43.5	43.75	F3	53	3	0.5	0	0.25	3	4		3
Carcassi etude6	221	22	4.5	87.5	43.75	44	D3	50	3	0.5	0.25	0.25	0	4		0
Carcassi etude6	222	23	1	88	44	45	E4	64	4	2	0.25	0	0	1		0
Carcassi etude6	223	23	1	88	44	44.25	G3	55	3	0.5	0	0	0	3		0
Carcassi etude6	224	23	1	88	44	45	C4	60	4	2	0	0.25	1	2		1
Carcassi etude6	225	23	1.5	88.5	44.25	44.5	G2	43	2	0.5	0.25	0.25	3	6		3
Carcassi etude6	226	23	2	89	44.5	44.75	C3	48	3	0.5	0.25	0.25	4	5		3
Carcassi etude6	227	23	2.5	89.5	44.75	45	E3	52	3	0.5	0.25	0.25	2	4		2
Carcassi etude6	228	23	3	90	45	46	F4	65	4	2	0.25	0	1	1		1
Carcassi etude6	229	23	3	90	45	45.25	G3	55	3	0.5	0	0	0	3		0
Carcassi etude6	230	23	3	90	45	46	B3	59	3	2	0	0.25	0	2		0
Carcassi etude6	231	23	3.5	90.5	45.25	45.5	G2	43	2	0.5	0.25	0.25	3	6		3
Carcassi etude6	232	23	4	91	45.5	45.75	B2	47	2	0.5	0.25	0.25	2	5		2
Carcassi etude6	233	23	4.5	91.5	45.75	46	G2	43	2	0.5	0.25	0.25	3	6		3
Carcassi etude6	234	24	1	92	46	46.25	E4	64	4	0.5	0.25	0	0	1		0
Carcassi etude6	235	24	1	92	46	46.5	C3	48	3	1	0	0	3	5		3
Carcassi etude6	236	24	1	92	46	46.25	C4	60	4	0.5	0	0.25	1	2		1
Carcassi etude6	237	24	1.5	92.5	46.25	46.5	E4	64	4	0.5	0.25	0.25	0	1		0
Carcassi etude6	238	24	2	93	46.5	46.75	F4	65	4	0.5	0.25	0.25	1	1		1
Carcassi etude6	239	24	2.5	93.5	46.75	47	G4	67	4	0.5	0.25	0.25	4	1		3
Carcassi etude6	240	24	3	94	47	47.75	A4	69	4	1.5	0.25	0.25	4	1		5
Carcassi etude6	241	24	3.5	94.5	47.25	47.5	A2	45	2	0.5	0.25	0.25	0	5		0
Carcassi etude6	242	24	4	95	47.5	47.75	B2	47	2	0.5	0.25	0.25	1	5		2
Carcassi etude6	243	24	4.5	95.5	47.75	48	G4	67	4	0.5	0.25	0	2	1		3
Carcassi etude6	244	24	4.5	95.5	47.75	48	C#3	49	3	0.5	0	0.25	3	5		4
Carcassi etude6	245	25	1	96	48	48.25	F4	65	4	0.5	0.25	0	1	1		1
Carcassi etude6	246	25	1	96	48	49	D3	50	3	2	0	0.25	0	4		0
Carcassi etude6	247	25	1.5	96.5	48.25	48.5	D4	62	4	0.5	0.25	0.25	3	2		3
Carcassi etude6	248	25	2	97	48.5	48.75	E4	64	4	0.5	0.25	0.25	0	1		0
Carcassi etude6	249	25	2.5	97.5	48.75	49	F4	65	4	0.5	0.25	0.25	1	1		1
Carcassi etude6	250	25	3	98	49	49.75	G4	67	4	1.5	0.25	0.25	4	1		3
Carcassi etude6	251	25	3.5	98.5	49.25	49.5	G2	43	2	0.5	0.25	0.25	3	6		3
Carcassi etude6	252	25	4	99	49.5	49.75	A2	45	2	0.5	0.25	0.25	0	5		0
Carcassi etude6	253	25	4.5	99.5	49.75	50	F4	65	4	0.5	0.25	0	1	1		1
Carcassi etude6	254	25	4.5	99.5	49.75	50	B2	47	2	0.5	0	0.25	2	5		2
Carcassi etude6	255	26	1	100	50	51	E4	64	4	2	0.25	0	0	1		0
Carcassi etude6	256	26	1	100	50	50.25	C3	48	3	0.5	0	0	3	5		3
Carcassi etude6	257	26	1	100	50	51	C4	60	4	2	0	0.25	1	2		1
Carcassi etude6	258	26	1.5	100.5	50.25	50.5	B2	47	2	0.5	0.25	0.25	2	5		2
Carcassi etude6	259	26	2	101	50.5	50.75	C3	48	3	0.5	0.25	0.25	3	5		3
Carcassi etude6	260	26	2.5	101.5	50.75	51	B2	47	2	0.5	0.25	0.25	2	5		2
Carcassi etude6	261	26	3	102	51	51.5	E4	64	4	1	0.25	0	0	1		0
Carcassi etude6	262	26	3	102	51	51.25	A2	45	2	0.5	0	0	0	5		0
Carcassi etude6	263	26	3	102	51	51.5	C4	60	4	1	0	0.25	1	2		1
Carcassi etude6	264	26	3.5	102.5	51.25	51.5	G#2	44	2	0.5	0.25	0.25	4	6		4
Carcassi etude6	265	26	4	103	51.5	52	E4	64	4	1	0.25	0	0	1		0
Carcassi etude6	266	26	4	103	51.5	51.75	A2	45	2	0.5	0	0	0	5		0
Carcassi etude6	267	26	4	103	51.5	52	C4	60	4	1	0	0.25	1	2		1
Carcassi etude6	268	26	4.5	103.5	51.75	52	F#2	42	2	0.5	0.25	0.25	2	6		2
Carcassi etude6	269	27	1	104	52	53	E4	64	4	2	0.25	0	0	1		0
Carcassi etude6	270	27	1	104	52	52.25	G2	43	2	0.5	0	0	3	6		3
Carcassi etude6	271	27	1	104	52	53	C4	60	4	2	0	0.25	1	2		1
Carcassi etude6	272	27	1.5	104.5	52.25	52.5	G3	55	3	0.5	0.25	0.25	0	3		0
Carcassi etude6	273	27	2	105	52.5	52.75	E3	52	3	0.5	0.25	0.25	2	4		2
Carcassi etude6	274	27	2.5	105.5	52.75	53	C3	48	3	0.5	0.25	0.25	4	5		3
Carcassi etude6	275	27	3	106	53	54	F4	65	4	2	0.25	0	1	1		1
Carcassi etude6	276	27	3	106	53	53.25	G2	43	2	0.5	0	0	3	6		3
Carcassi etude6	277	27	3	106	53	54	B3	59	3	2	0	0.25	0	2		0
Carcassi etude6	278	27	3.5	106.5	53.25	53.5	D3	50	3	0.5	0.25	0.25	0	4		0
Carcassi etude6	279	27	4	107	53.5	53.75	B2	47	2	0.5	0.25	0.25	2	5		2
Carcassi etude6	280	27	4.5	107.5	53.75	54	G2	43	2	0.5	0.25	0.25	3	6		3
Carcassi etude6	281	28	1	108	54	54.25	E4	64	4	0.5	0.25	0	0	1		0
Carcassi etude6	282	28	1	108	54	54.5	C3	48	3	1	0	0	3	5		3
Carcassi etude6	283	28	1	108	54	54.25	C4	60	4	0.5	0	0.25	1	2		1
Carcassi etude6	284	28	1.5	108.5	54.25	54.5	E4	64	4	0.5	0.25	0.25	0	1		0
Carcassi etude6	285	28	2	109	54.5	54.75	F4	65	4	0.5	0.25	0.25	1	1		1
Carcassi etude6	286	28	2.5	109.5	54.75	55	G4	67	4	0.5	0.25	0.25	4	1		3
Carcassi etude6	287	28	3	110	55	55.75	A4	69	4	1.5	0.25	0.25	4	1		5
Carcassi etude6	288	28	3.5	110.5	55.25	55.5	A2	45	2	0.5	0.25	0.25	0	5		0
Carcassi etude6	289	28	4	111	55.5	55.75	B2	47	2	0.5	0.25	0.25	1	5		2
Carcassi etude6	290	28	4.5	111.5	55.75	56	G4	67	4	0.5	0.25	0	2	1		3
Carcassi etude6	291	28	4.5	111.5	55.75	56	C#3	49	3	0.5	0	0.25	3	5		4
Carcassi etude6	292	29	1	112	56	56.25	F4	65	4	0.5	0.25	0	1	1		1
Carcassi etude6	293	29	1	112	56	57	D3	50	3	2	0	0.25	0	4		0
Carcassi etude6	294	29	1.5	112.5	56.25	56.5	D4	62	4	0.5	0.25	0.25	3	2		3
Carcassi etude6	295	29	2	113	56.5	56.75	E4	64	4	0.5	0.25	0.25	0	1		0
Carcassi etude6	296	29	2.5	113.5	56.75	57	F4	65	4	0.5	0.25	0.25	1	1		1
Carcassi etude6	297	29	3	114	57	57.75	G4	67	4	1.5	0.25	0.25	4	1		3
Carcassi etude6	298	29	3.5	114.5	57.25	57.5	G2	43	2	0.5	0.25	0.25	3	6		3
Carcassi etude6	299	29	4	115	57.5	57.75	A2	45	2	0.5	0.25	0.25	0	5		0
Carcassi etude6	300	29	4.5	115.5	57.75	58	F4	65	4	0.5	0.25	0	1	1		1
Carcassi etude6	301	29	4.5	115.5	57.75	58	B2	47	2	0.5	0	0.25	2	5		2
Carcassi etude6	302	30	1	116	58	59	E4	64	4	2	0.25	0	0	1		0
Carcassi etude6	303	30	1	116	58	58.25	C3	48	3	0.5	0	0.25	3	5		3
Carcassi etude6	304	30	1.5	116.5	58.25	58.5	E3	52	3	0.5	0.25	0.25	2	4		2
Carcassi etude6	305	30	2	117	58.5	58.75	G3	55	3	0.5	0.25	0.25	0	3		0
Carcassi etude6	306	30	2.5	117.5	58.75	59	B-3	58	3	0.5	0.25	0.25	3	3		3
Carcassi etude6	307	30	3	118	59	59.25	F4	65	4	0.5	0.25	0	1	1		1
Carcassi etude6	308	30	3	118	59	59.5	A3	57	3	1	0	0.25	2	3		2
Carcassi etude6	309	30	3.5	118.5	59.25	59.5	C4	60	4	0.5	0.25	0.25	1	2		1
Carcassi etude6	310	30	4	119	59.5	59.75	F#4	66	4	0.5	0.25	0	3	1		2
Carcassi etude6	311	30	4	119	59.5	60	A-3	56	3	1	0	0.25	1	3		1
Carcassi etude6	312	30	4.5	119.5	59.75	60	C4	60	4	0.5	0.25	0.25	1	2		1
Carcassi etude6	313	31	1	120	60	60.25	G4	67	4	0.5	0.25	0	4	1		3
Carcassi etude6	314	31	1	120	60	61	G3	55	3	2	0	0.25	0	3		0
Carcassi etude6	315	31	1.5	120.5	60.25	60.5	E4	64	4	0.5	0.25	0.25	0	1		0
Carcassi etude6	316	31	2	121	60.5	60.75	C4	60	4	0.5	0.25	0.25	1	2		1
Carcassi etude6	317	31	2.5	121.5	60.75	61	A3	57	3	0.5	0.25	0.25	2	3		2
Carcassi etude6	318	31	3	122	61	62	B3	59	3	2	0.25	0	0	2		0
Carcassi etude6	319	31	3	122	61	61.25	G2	43	2	0.5	0	0	3	6		3
Carcassi etude6	320	31	3	122	61	62	G3	55	3	2	0	0.25	0	3		0
Carcassi etude6	321	31	3.5	122.5	61.25	61.5	F3	53	3	0.5	0.25	0.25	4	4		3
Carcassi etude6	322	31	4	123	61.5	61.75	E3	52	3	0.5	0.25	0.25	2	4		2
Carcassi etude6	323	31	4.5	123.5	61.75	62	D3	50	3	0.5	0.25	0.25	0	4		0
Carcassi etude6	324	32	1	124	62	62.25	C4	60	4	0.5	0.25	0	1	2		1
Carcassi etude6	325	32	1	124	62	63	C3	48	3	2	0	0	3	5		3
Carcassi etude6	326	32	1	124	62	63	G3	55	3	2	0	0.25	0	3		0
Carcassi etude6	327	32	1.5	124.5	62.25	62.5	E4	64	4	0.5	0.25	0.25	0	1		0
Carcassi etude6	328	32	2	125	62.5	62.75	D4	62	4	0.5	0.25	0.25	4	2		3
Carcassi etude6	329	32	2.5	125.5	62.75	63	C4	60	4	0.5	0.25	0.25	1	2		1
Carcassi etude6	330	32	3	126	63	63.25	B3	59	3	0.5	0.25	0	0	2		0
Carcassi etude6	331	32	3	126	63	64	C3	48	3	2	0	0	3	5		3
Carcassi etude6	332	32	3	126	63	64	A-3	56	3	2	0	0.25	1	3		1
Carcassi etude6	333	32	3.5	126.5	63.25	63.5	D4	62	4	0.5	0.25	0.25	4	2		3
Carcassi etude6	334	32	4	127	63.5	63.75	C4	60	4	0.5	0.25	0.25	1	2		1
Carcassi etude6	335	32	4.5	127.5	63.75	64	B3	59	3	0.5	0.25	0.25	0	2		0
Carcassi etude6	336	33	1	128	64	64.25	C4	60	4	0.5	0.25	0	1	2		1
Carcassi etude6	337	33	1	128	64	65	G3	55	3	2	0	0	0	3		0
Carcassi etude6	338	33	1	128	64	65	C3	48	3	2	0	0.25	3	5		3
Carcassi etude6	339	33	1.5	128.5	64.25	64.5	E4	64	4	0.5	0.25	0.25	0	1		0
Carcassi etude6	340	33	2	129	64.5	64.75	D4	62	4	0.5	0.25	0.25	4	2		3
Carcassi etude6	341	33	2.5	129.5	64.75	65	C4	60	4	0.5	0.25	0.25	1	2		1
Carcassi etude6	342	33	3	130	65	65.25	D4	62	4	0.5	0.25	0	4	2		3
Carcassi etude6	343	33	3	130	65	66	G3	55	3	2	0	0	0	3		0
