data_name	note_id	measure	beat	offset	absolute_time	end_time	pitch	pitch_midi	octave	duration	time_from_prev	time_to_next	fingering	string	pluck	fret
segovia etude 20-7 (Yuki)(done)	60	8	2	21	10.5	11	B-3	58	3	1	0.1667	0	4	3	i	3
segovia etude 20-7 (Yuki)(done)	61	8	2	21	10.5	11.5	F3	53	3	2	0	0.5	3	4	p	3
segovia etude 20-7 (Yuki)(done)	62	8	3	22	11	11.5	A3	57	3	1	0.5	1	2	3	m	2
segovia etude 20-7 (Yuki)(done)	63	9	1	24	12	12.1667	C4	60	4	0.3333	1	0	1	2	m	1
segovia etude 20-7 (Yuki)(done)	64	9	1	24	12	12.1667	A3	57	3	0.3333	0	0.1667	2	3	i	2
segovia etude 20-7 (Yuki)(done)	65	9	1.3333	24.3333	12.1667	12.3333	D4	62	4	0.3333	0.1667	0	4	2		3
segovia etude 20-7 (Yuki)(done)	66	9	1.3333	24.3333	12.1667	12.3333	B-3	58	3	0.3333	0	0.1667	3	3		3
segovia etude 20-7 (Yuki)(done)	67	9	1.6667	24.6667	12.3333	12.5	E4	64	4	0.3333	0.1667	0	0	1	m	0
segovia etude 20-7 (Yuki)(done)	68	9	1.6667	24.6667	12.3333	12.5	G3	55	3	0.3333	0	0.1667	0	3	i	0
segovia etude 20-7 (Yuki)(done)	69	9	2	25	12.5	12.6667	F4	65	4	0.3333	0.1667	0	1	1	m	1
segovia etude 20-7 (Yuki)(done)	70	9	2	25	12.5	12.6667	A3	57	3	0.3333	0	0.1667	2	3	i	2
segovia etude 20-7 (Yuki)(done)	71	9	2.3333	25.3333	12.6667	12.8333	A4	69	4	0.3333	0.1667	0	4	1	m	5
segovia etude 20-7 (Yuki)(done)	72	9	2.3333	25.3333	12.6667	12.8333	C4	60	4	0.3333	0	0.1667	3	3	i	5
segovia etude 20-7 (Yuki)(done)	73	9	2.6667	25.6667	12.8333	13	G4	67	4	0.3333	0.1667	0	4	1	m	3
segovia etude 20-7 (Yuki)(done)	74	9	2.6667	25.6667	12.8333	13	B-3	58	3	0.3333	0	0.1667	3	3	i	3
segovia etude 20-7 (Yuki)(done)	75	9	3	26	13	13	G4	67	4	0	0.1667	0	4	1		3
segovia etude 20-7 (Yuki)(done)	76	9	3	26	13	13.1667	F4	65	4	0.3333	0	0	1	1	m	1
segovia etude 20-7 (Yuki)(done)	77	9	3	26	13	13.1667	A3	57	3	0.3333	0	0.1667	2	3	i	2
segovia etude 20-7 (Yuki)(done)	78	9	3.3333	26.3333	13.1667	13.3333	E4	64	4	0.3333	0.1667	0	0	1	m	0
segovia etude 20-7 (Yuki)(done)	79	9	3.3333	26.3333	13.1667	13.3333	G3	55	3	0.3333	0	0.1667	0	3	i	0
segovia etude 20-7 (Yuki)(done)	80	9	3.6667	26.6667	13.3333	13.5	F4	65	4	0.3333	0.1667	0	1	1	m	1
segovia etude 20-7 (Yuki)(done)	81	9	3.6667	26.6667	13.3333	13.5	A3	57	3	0.3333	0	0.1667	2	3	i	2
segovia etude 20-7 (Yuki)(done)	82	10	4	27	13.5	13.6667	G4	67	4	0.3333	0.1667	0	4	1	m	3
segovia etude 20-7 (Yuki)(done)	83	10	4	27	13.5	14	B-3	58	3	1	0	0.1667	3	3	i	3
segovia etude 20-7 (Yuki)(done)	84	10	4.3333	27.3333	13.6667	13.8333	C4	60	4	0.3333	0.1667	0.1667	1	2	m	1
segovia etude 20-7 (Yuki)(done)	85	10	4.6667	27.6667	13.8333	14	C4	60	4	0.3333	0.1667	0.1667	1	2	i	1
segovia etude 20-7 (Yuki)(done)	86	10	1	28	14	14.5	C4	60	4	1	0.1667	0.1667	1	2	m	1
segovia etude 20-7 (Yuki)(done)	87	10	1.3333	28.3333	14.1667	14.3333	E3	52	3	0.3333	0.1667	0	2	4	i	2
segovia etude 20-7 (Yuki)(done)	88	10	1.3333	28.3333	14.1667	14.3333	C3	48	3	0.3333	0	0.1667	3	5	p	3
segovia etude 20-7 (Yuki)(done)	89	10	1.6667	28.6667	14.3333	14.5	F3	53	3	0.3333	0.1667	0	2	4	i	3
segovia etude 20-7 (Yuki)(done)	90	10	1.6667	28.6667	14.3333	14.5	D3	50	3	0.3333	0	0.1667	4	5	p	5
segovia etude 20-7 (Yuki)(done)	91	10	2	29	14.5	15	C4	60	4	1	0.1667	0	1	2	m	1
segovia etude 20-7 (Yuki)(done)	92	10	2	29	14.5	14.6667	G3	55	3	0.3333	0	0	0	3	i	0
segovia etude 20-7 (Yuki)(done)	93	10	2	29	14.5	14.6667	E3	52	3	0.3333	0	0.1667	2	4	p	2
segovia etude 20-7 (Yuki)(done)	94	10	2.3333	29.3333	14.6667	14.8333	A3	57	3	0.3333	0.1667	0	2	3	i	2
segovia etude 20-7 (Yuki)(done)	95	10	2.3333	29.3333	14.6667	14.8333	F3	53	3	0.3333	0	0.1667	3	4	p	3
segovia etude 20-7 (Yuki)(done)	96	10	2.6667	29.6667	14.8333	15	B-3	58	3	0.3333	0.1667	0	2	3	i	3
segovia etude 20-7 (Yuki)(done)	97	10	2.6667	29.6667	14.8333	15	G3	55	3	0.3333	0	0.1667	4	4	p	5
segovia etude 20-7 (Yuki)(done)	98	11	3	30	15	15.1667	C4	60	4	0.3333	0.1667	0	1	2		1
segovia etude 20-7 (Yuki)(done)	99	11	3	30	15	15.25	F3	53	3	0.5	0	0	3	4	p	3
segovia etude 20-7 (Yuki)(done)	100	11	3	30	15	15.1667	A3	57	3	0.3333	0	0.1667	2	3	i	2
segovia etude 20-7 (Yuki)(done)	101	11	3.3333	30.3333	15.1667	15.3333	D4	62	4	0.3333	0.1667	0	4	2	m	3
segovia etude 20-7 (Yuki)(done)	102	11	3.3333	30.3333	15.1667	15.3333	B-3	58	3	0.3333	0	0.1667	3	3	i	3
segovia etude 20-7 (Yuki)(done)	103	11	3.6667	30.6667	15.3333	15.5	E4	64	4	0.3333	0.1667	0	0	1	m	0
segovia etude 20-7 (Yuki)(done)	104	11	3.6667	30.6667	15.3333	15.5	G3	55	3	0.3333	0	0.1667	3	3	i	0
segovia etude 20-7 (Yuki)(done)	105	11	4	31	15.5	15.6667	F4	65	4	0.3333	0.1667	0	1	1	m	1
segovia etude 20-7 (Yuki)(done)	106	11	4	31	15.5	15.6667	A3	57	3	0.3333	0	0.1667	2	3	i	2
segovia etude 20-7 (Yuki)(done)	107	11	4.3333	31.3333	15.6667	15.8333	A4	69	4	0.3333	0.1667	0	4	1	m	5
segovia etude 20-7 (Yuki)(done)	108	11	4.3333	31.3333	15.6667	15.8333	C4	60	4	0.3333	0	0.1667	3	3	i	5
segovia etude 20-7 (Yuki)(done)	109	11	4.6667	31.6667	15.8333	16	G4	67	4	0.3333	0.1667	0	4	1	m	3
segovia etude 20-7 (Yuki)(done)	110	11	4.6667	31.6667	15.8333	16	B-3	58	3	0.3333	0	0.1667	3	3	i	3
segovia etude 20-7 (Yuki)(done)	111	11	1	32	16	16	G4	67	4	0	0.1667	0	4	1		3
segovia etude 20-7 (Yuki)(done)	112	11	1	32	16	16.1667	F4	65	4	0.3333	0	0	1	1	m	1
segovia etude 20-7 (Yuki)(done)	113	11	1	32	16	16.1667	A3	57	3	0.3333	0	0.1667	2	3	i	2
segovia etude 20-7 (Yuki)(done)	114	11	1.3333	32.3333	16.1667	16.3333	E4	64	4	0.3333	0.1667	0	0	1	m	0
segovia etude 20-7 (Yuki)(done)	115	11	1.3333	32.3333	16.1667	16.3333	G3	55	3	0.3333	0	0.1667	0	3	i	0
segovia etude 20-7 (Yuki)(done)	116	11	1.6667	32.6667	16.3333	16.5	F4	65	4	0.3333	0.1667	0	1	1	m	1
segovia etude 20-7 (Yuki)(done)	117	11	1.6667	32.6667	16.3333	16.5	A3	57	3	0.3333	0	0.1667	2	3	i	2
segovia etude 20-7 (Yuki)(done)	118	12	2	33	16.5	16.6667	G4	67	4	0.3333	0.1667	0	4	1	m	3
segovia etude 20-7 (Yuki)(done)	119	12	2	33	16.5	17	B-3	58	3	1	0	0.1667	3	3	i	3
segovia etude 20-7 (Yuki)(done)	120	12	2.3333	33.3333	16.6667	16.8333	C4	60	4	0.3333	0.1667	0.1667	1	2	m	1
segovia etude 20-7 (Yuki)(done)	121	12	2.6667	33.6667	16.8333	17	C4	60	4	0.3333	0.1667	0.1667	1	2	i	1
segovia etude 20-7 (Yuki)(done)	122	12	3	34	17	17.5	C4	60	4	1	0.1667	0.1667	1	2	m	1
segovia etude 20-7 (Yuki)(done)	123	12	3.3333	34.3333	17.1667	17.3333	E3	52	3	0.3333	0.1667	0	2	4	i	2
segovia etude 20-7 (Yuki)(done)	124	12	3.3333	34.3333	17.1667	17.3333	C3	48	3	0.3333	0	0.1667	3	5	p	3
segovia etude 20-7 (Yuki)(done)	125	12	3.6667	34.6667	17.3333	17.5	F3	53	3	0.3333	0.1667	0	2	4	i	3
segovia etude 20-7 (Yuki)(done)	126	12	3.6667	34.6667	17.3333	17.5	D3	50	3	0.3333	0	0.1667	4	5	p	5
segovia etude 20-7 (Yuki)(done)	127	12	4	35	17.5	18	C4	60	4	1	0.1667	0	1	2	m	1
segovia etude 20-7 (Yuki)(done)	128	12	4	35	17.5	17.6667	G3	55	3	0.3333	0	0	0	3	i	0
segovia etude 20-7 (Yuki)(done)	129	12	4	35	17.5	17.6667	E3	52	3	0.3333	0	0.1667	2	4	p	2
segovia etude 20-7 (Yuki)(done)	130	12	4.3333	35.3333	17.6667	17.8333	A3	57	3	0.3333	0.1667	0	2	3	i	2
segovia etude 20-7 (Yuki)(done)	131	12	4.3333	35.3333	17.6667	17.8333	F3	53	3	0.3333	0	0.1667	3	4	p	3
segovia etude 20-7 (Yuki)(done)	132	12	4.6667	35.6667	17.8333	18	B-3	58	3	0.3333	0.1667	0	2	3	i	3
segovia etude 20-7 (Yuki)(done)	133	12	4.6667	35.6667	17.8333	18	G3	55	3	0.3333	0	0.1667	4	4	p	5
segovia etude 20-7 (Yuki)(done)	134	13	1	36	18	18.1667	C4	60	4	0.3333	0.1667	0	1	2	m	1
segovia etude 20-7 (Yuki)(done)	135	13	1	36	18	18.5	F3	53	3	1	0	0	3	4	p	3
segovia etude 20-7 (Yuki)(done)	136	13	1	36	18	18.1667	A3	57	3	0.3333	0	0.1667	2	3	i	2
segovia etude 20-7 (Yuki)(done)	137	13	1.3333	36.3333	18.1667	18.3333	D4	62	4	0.3333	0.1667	0	4	2	m	3
segovia etude 20-7 (Yuki)(done)	138	13	1.3333	36.3333	18.1667	18.3333	B-3	58	3	0.3333	0	0.1667	3	3	i	3
segovia etude 20-7 (Yuki)(done)	139	13	1.6667	36.6667	18.3333	18.5	E4	64	4	0.3333	0.1667	0	0	1	m	0
segovia etude 20-7 (Yuki)(done)	140	13	1.6667	36.6667	18.3333	18.5	C4	60	4	0.3333	0	0.1667	2	2	i	1
segovia etude 20-7 (Yuki)(done)	141	13	2	37	18.5	18.6667	F4	65	4	0.3333	0.1667	0	1	1	m	1
segovia etude 20-7 (Yuki)(done)	142	13	2	37	18.5	18.6667	D4	62	4	0.3333	0	0.1667	3	2	i	3
segovia etude 20-7 (Yuki)(done)	143	13	2.3333	37.3333	18.6667	18.8333	G4	67	4	0.3333	0.1667	0	1	1	m	3
segovia etude 20-7 (Yuki)(done)	144	13	2.3333	37.3333	18.6667	18.8333	E4	64	4	0.3333	0	0.1667	3	2	i	5
segovia etude 20-7 (Yuki)(done)	145	13	2.6667	37.6667	18.8333	19	A4	69	4	0.3333	0.1667	0	1	1	m	5
segovia etude 20-7 (Yuki)(done)	146	13	2.6667	37.6667	18.8333	19	F4	65	4	0.3333	0	0.1667	2	2	i	6
segovia etude 20-7 (Yuki)(done)	147	13	3	38	19	19.1667	B-4	70	4	0.3333	0.1667	0	1	1	m	6
segovia etude 20-7 (Yuki)(done)	148	13	3	38	19	19.1667	G4	67	4	0.3333	0	0.1667	3	2	i	8
segovia etude 20-7 (Yuki)(done)	149	13	3.3333	38.3333	19.1667	19.3333	C5	72	5	0.3333	0.1667	0	1	1	m	8
segovia etude 20-7 (Yuki)(done)	150	13	3.3333	38.3333	19.1667	19.3333	A4	69	4	0.3333	0	0.1667	3	2	i	10
segovia etude 20-7 (Yuki)(done)	151	13	3.6667	38.6667	19.3333	19.5	A4	69	4	0.3333	0.1667	0	1	1	m	5
segovia etude 20-7 (Yuki)(done)	152	13	3.6667	38.6667	19.3333	19.5	F4	65	4	0.3333	0	0.1667	2	2	i	6
segovia etude 20-7 (Yuki)(done)	153	14	4	39	19.5	20	G4	67	4	1	0.1667	0	1	1	m	3
segovia etude 20-7 (Yuki)(done)	154	14	4	39	19.5	19.6667	E4	64	4	0.3333	0	0.1667	3	2	i	5
segovia etude 20-7 (Yuki)(done)	155	14	4.3333	39.3333	19.6667	19.8333	G3	55	3	0.3333	0.1667	0.1667	0	3	p	0
segovia etude 20-7 (Yuki)(done)	156	14	4.6667	39.6667	19.8333	20	E4	64	4	0.3333	0.1667	0.1667	3	2	i	5
segovia etude 20-7 (Yuki)(done)	157	14	1	40	20	20.5	F4	65	4	1	0.1667	0	1	1	m	1
segovia etude 20-7 (Yuki)(done)	158	14	1	40	20	20.1667	D4	62	4	0.3333	0	0.1667	4	2	i	3
segovia etude 20-7 (Yuki)(done)	159	14	1.3333	40.3333	20.1667	20.3333	G#3	56	3	0.3333	0.1667	0.1667	1	3	p	1
segovia etude 20-7 (Yuki)(done)	160	14	1.6667	40.6667	20.3333	20.5	D4	62	4	0.3333	0.1667	0.1667	4	2	i	3
segovia etude 20-7 (Yuki)(done)	161	14	2	41	20.5	21	E4	64	4	1	0.1667	0	0	1	m	0
segovia etude 20-7 (Yuki)(done)	162	14	2	41	20.5	20.6667	C4	60	4	0.3333	0	0.1667	1	2	i	1
segovia etude 20-7 (Yuki)(done)	163	14	2.3333	41.3333	20.6667	20.8333	A3	57	3	0.3333	0.1667	0.1667	2	3	p	2
segovia etude 20-7 (Yuki)(done)	164	14	2.6667	41.6667	20.8333	21	C4	60	4	0.3333	0.1667	0.1667	1	2	i	1
segovia etude 20-7 (Yuki)(done)	165	15	3	42	21	21.5	F4	65	4	1	0.1667	0	1	1	m	1
segovia etude 20-7 (Yuki)(done)	166	15	3	42	21	21.5	D4	62	4	1	0	0.1667	4	2	i	3
segovia etude 20-7 (Yuki)(done)	167	15	3.3333	42.3333	21.1667	21.3333	F3	53	3	0.3333	0.1667	0.1667	3	4	p	3
segovia etude 20-7 (Yuki)(done)	168	15	3.6667	42.6667	21.3333	21.5	A3	57	3	0.3333	0.1667	0.1667	2	3	i	2
segovia etude 20-7 (Yuki)(done)	169	15	4	43	21.5	22	E4	64	4	1	0.1667	0	0	1	m	0
segovia etude 20-7 (Yuki)(done)	170	15	4	43	21.5	22	C4	60	4	1	0	0.1667	1	2	i	1
segovia etude 20-7 (Yuki)(done)	171	15	4.3333	43.3333	21.6667	21.8333	G3	55	3	0.3333	0.1667	0.1667	0	3	p	0
segovia etude 20-7 (Yuki)(done)	172	15	4.6667	43.6667	21.8333	22	C4	60	4	0.3333	0.1667	0.1667	1	2	i	1
segovia etude 20-7 (Yuki)(done)	173	15	1	44	22	22.5	D4	62	4	1	0.1667	0	1	2	m	3
segovia etude 20-7 (Yuki)(done)	174	15	1	44	22	22.1667	B3	59	3	0.3333	0	0.1667	2	3	i	4
segovia etude 20-7 (Yuki)(done)	175	15	1.3333	44.3333	22.1667	22.3333	G3	55	3	0.3333	0.1667	0.1667	3	4	p	5
segovia etude 20-7 (Yuki)(done)	176	15	1.6667	44.6667	22.3333	22.5	B3	59	3	0.3333	0.1667	0.1667	2	3	i	4
segovia etude 20-7 (Yuki)(done)	177	16	2	45	22.5	23	C4	60	4	1	0.1667	0.1667	1	2	i	1
segovia etude 20-7 (Yuki)(done)	178	16	2.3333	45.3333	22.6667	22.8333	E4	64	4	0.3333	0.1667	0.1667	0	1	m	0
segovia etude 20-7 (Yuki)(done)	179	16	2.6667	45.6667	22.8333	23	G3	55	3	0.3333	0.1667	0.1667	0	3	p	0
segovia etude 20-7 (Yuki)(done)	180	16	3	46	23	23.5	C4	60	4	1	0.1667	0.1667	1	2	m	1
segovia etude 20-7 (Yuki)(done)	181	16	3.3333	46.3333	23.1667	23.3333	E3	52	3	0.3333	0.1667	0.1667	2	4	p	2
segovia etude 20-7 (Yuki)(done)	182	16	3.6667	46.6667	23.3333	23.5	G3	55	3	0.3333	0.1667	0.1667	0	3	i	0
segovia etude 20-7 (Yuki)(done)	183	16	4	47	23.5	24	C3	48	3	1	0.1667	0.5	3	5	p	3
segovia etude 20-7 (Yuki)(done)	184	17	1	48	24	24.1667	G4	67	4	0.3333	0.5	0.1667	4	1	m	3
segovia etude 20-7 (Yuki)(done)	185	17	1.3333	48.3333	24.1667	24.3333	E4	64	4	0.3333	0.1667	0.1667	0	1		0
segovia etude 20-7 (Yuki)(done)	186	17	1.6667	48.6667	24.3333	24.5	C4	60	4	0.3333	0.1667	0.1667	1	2	i	1
segovia etude 20-7 (Yuki)(done)	187	17	2	49	24.5	24.6667	C4	60	4	0.3333	0.1667	0.1667	1	2	m	1
segovia etude 20-7 (Yuki)(done)	188	17	2.3333	49.3333	24.6667	24.8333	C4	60	4	0.3333	0.1667	0.1667	1	2	i	1
segovia etude 20-7 (Yuki)(done)	189	17	2.6667	49.6667	24.8333	25	C4	60	4	0.3333	0.1667	0.1667	1	2	m	1
segovia etude 20-7 (Yuki)(done)	190	17	3	50	25	25.1667	C4	60	4	0.3333	0.1667	0	1	2	m	1
segovia etude 20-7 (Yuki)(done)	191	17	3	50	25	25.5	B-3	58	3	1	0	0	4	3	i	3
segovia etude 20-7 (Yuki)(done)	192	17	3	50	25	25.5	E3	52	3	1	0	0.1667	2	4	p	2
segovia etude 20-7 (Yuki)(done)	193	17	3.3333	50.3333	25.1667	25.3333	C4	60	4	0.3333	0.1667	0.1667	1	2	i	1
segovia etude 20-7 (Yuki)(done)	194	17	3.6667	50.6667	25.3333	25.5	C4	60	4	0.3333	0.1667	0.1667	1	2	m	1
segovia etude 20-7 (Yuki)(done)	195	18	4	51	25.5	25.6667	C4	60	4	0.3333	0.1667	0	1	2	m	1
segovia etude 20-7 (Yuki)(done)	196	18	4	51	25.5	26	A3	57	3	1	0	0	2	3	i	2
segovia etude 20-7 (Yuki)(done)	197	18	4	51	25.5	26	F3	53	3	1	0	0.1667	3	4	p	3
segovia etude 20-7 (Yuki)(done)	198	18	4.3333	51.3333	25.6667	25.8333	D4	62	4	0.3333	0.1667	0.1667	4	2		3
segovia etude 20-7 (Yuki)(done)	199	18	4.6667	51.6667	25.8333	26	E4	64	4	0.3333	0.1667	0.1667	0	1	i	0
segovia etude 20-7 (Yuki)(done)	200	18	1	52	26	26.1667	F4	65	4	0.3333	0.1667	0.1667	1	1	m	1
segovia etude 20-7 (Yuki)(done)	201	18	1.3333	52.3333	26.1667	26.3333	A4	69	4	0.3333	0.1667	0.1667	3	1	i	5
segovia etude 20-7 (Yuki)(done)	202	18	1.6667	52.6667	26.3333	26.5	G4	67	4	0.3333	0.1667	0.1667	1	1		3
segovia etude 20-7 (Yuki)(done)	203	18	2	53	26.5	26.6667	F4	65	4	0.3333	0.1667	0.1667	4	2	m	6
segovia etude 20-7 (Yuki)(done)	204	18	2.3333	53.3333	26.6667	26.8333	G4	67	4	0.3333	0.1667	0.1667	1	1	i	3
segovia etude 20-7 (Yuki)(done)	205	18	2.6667	53.6667	26.8333	27	A4	69	4	0.3333	0.1667	0.1667	3	1		5
segovia etude 20-7 (Yuki)(done)	206	19	3	54	27	27.1667	B-4	70	4	0.3333	0.1667	0	4	1	m	6
segovia etude 20-7 (Yuki)(done)	207	19	3	54	27	27.5	G3	55	3	1	0	0.1667	0	3	p	0
segovia etude 20-7 (Yuki)(done)	208	19	3.3333	54.3333	27.1667	27.3333	G4	67	4	0.3333	0.1667	0.1667	1	1		3
segovia etude 20-7 (Yuki)(done)	209	19	3.6667	54.6667	27.3333	27.5	E4	64	4	0.3333	0.1667	0.1667	0	1	i	0
segovia etude 20-7 (Yuki)(done)	210	19	4	55	27.5	27.6667	C4	60	4	0.3333	0.1667	0.1667	1	2	m	1
segovia etude 20-7 (Yuki)(done)	211	19	4.3333	55.3333	27.6667	27.8333	C4	60	4	0.3333	0.1667	0.1667	1	2	i	1
segovia etude 20-7 (Yuki)(done)	212	19	4.6667	55.6667	27.8333	28	C4	60	4	0.3333	0.1667	0.1667	1	2	m	1
segovia etude 20-7 (Yuki)(done)	213	19	1	56	28	28.1667	C4	60	4	0.3333	0.1667	0	1	2	m	1
segovia etude 20-7 (Yuki)(done)	214	19	1	56	28	28.5	B-3	58	3	1	0	0	4	3	i	3
segovia etude 20-7 (Yuki)(done)	215	19	1	56	28	28.5	E3	52	3	1	0	0.1667	2	4	p	2
segovia etude 20-7 (Yuki)(done)	216	19	1.3333	56.3333	28.1667	28.3333	C4	60	4	0.3333	0.1667	0.1667	1	2	i	1
segovia etude 20-7 (Yuki)(done)	217	19	1.6667	56.6667	28.3333	28.5	C4	60	4	0.3333	0.1667	0.1667	1	2	m	1
segovia etude 20-7 (Yuki)(done)	218	20	2	57	28.5	28.6667	C4	60	4	0.3333	0.1667	0	1	2	m	1
segovia etude 20-7 (Yuki)(done)	219	20	2	57	28.5	29	A3	57	3	1	0	0	2	3	i	2
segovia etude 20-7 (Yuki)(done)	220	20	2	57	28.5	29	F3	53	3	1	0	0.1667	3	4	p	3
segovia etude 20-7 (Yuki)(done)	221	20	2.3333	57.3333	28.6667	28.8333	B3	59	3	0.3333	0.1667	0.1667	0	2		0
segovia etude 20-7 (Yuki)(done)	222	20	2.6667	57.6667	28.8333	29	C4	60	4	0.3333	0.1667	0.1667	1	2	i	1
segovia etude 20-7 (Yuki)(done)	223	20	3	58	29	29.1667	D4	62	4	0.3333	0.1667	0.1667	4	2	m	3
segovia etude 20-7 (Yuki)(done)	224	20	3.3333	58.3333	29.1667	29.3333	E4	64	4	0.3333	0.1667	0.1667	0	1	i	0
segovia etude 20-7 (Yuki)(done)	225	20	3.6667	58.6667	29.3333	29.5	F4	65	4	0.3333	0.1667	0.1667	1	1	m	1
segovia etude 20-7 (Yuki)(done)	226	20	4	59	29.5	29.6667	F#4	66	4	0.3333	0.1667	0.1667	2	1	i	2
segovia etude 20-7 (Yuki)(done)	227	20	4.3333	59.3333	29.6667	29.8333	G4	67	4	0.3333	0.1667	0.1667	3	1	m	3
segovia etude 20-7 (Yuki)(done)	228	20	4.6667	59.6667	29.8333	30	G#4	68	4	0.3333	0.1667	0.1667	4	1	i	4
segovia etude 20-7 (Yuki)(done)	229	21	1	60	30	30.1667	A4	69	4	0.3333	0.1667	0.1667	4	1	m	5
segovia etude 20-7 (Yuki)(done)	230	21	1.3333	60.3333	30.1667	30.3333	D4	62	4	0.3333	0.1667	0.1667	1	2	i	3
segovia etude 20-7 (Yuki)(done)	231	21	1.6667	60.6667	30.3333	30.5	D4	62	4	0.3333	0.1667	0.1667	1	2	m	3
segovia etude 20-7 (Yuki)(done)	232	21	2	61	30.5	30.6667	D4	62	4	0.3333	0.1667	0	1	2	m	3
segovia etude 20-7 (Yuki)(done)	233	21	2	61	30.5	31	C4	60	4	1	0	0	4	3	i	5
segovia etude 20-7 (Yuki)(done)	234	21	2	61	30.5	31	F#3	54	3	1	0	0.1667	2	4	p	4
segovia etude 20-7 (Yuki)(done)	235	21	2.3333	61.3333	30.6667	30.8333	D4	62	4	0.3333	0.1667	0.1667	1	2	i	3
segovia etude 20-7 (Yuki)(done)	236	21	2.6667	61.6667	30.8333	31	D4	62	4	0.3333	0.1667	0.1667	1	2	m	3
segovia etude 20-7 (Yuki)(done)	237	21	3	62	31	31.1667	D4	62	4	0.3333	0.1667	0	1	2	m	3
segovia etude 20-7 (Yuki)(done)	238	21	3	62	31	31.25	B-3	58	3	0.5	0	0	1	3	i	3
segovia etude 20-7 (Yuki)(done)	239	21	3	62	31	31.25	G3	55	3	0.5	0	0.1667	3	4	p	5
segovia etude 20-7 (Yuki)(done)	240	21	3.3333	62.3333	31.1667	31.3333	G4	67	4	0.3333	0.1667	0.1667	4	1	i	3
segovia etude 20-7 (Yuki)(done)	241	21	3.6667	62.6667	31.3333	31.5	G4	67	4	0.3333	0.1667	0.1667	4	1	m	3
segovia etude 20-7 (Yuki)(done)	242	22	4	63	31.5	31.6667	G4	67	4	0.3333	0.1667	0	4	1	m	3
segovia etude 20-7 (Yuki)(done)	243	22	4	63	31.5	32.5	B-3	58	3	2	0	0.1667	3	3	p	3
segovia etude 20-7 (Yuki)(done)	244	22	4.3333	63.3333	31.6667	31.8333	C4	60	4	0.3333	0.1667	0.1667	1	2	i	1
segovia etude 20-7 (Yuki)(done)	245	22	4.6667	63.6667	31.8333	32	C4	60	4	0.3333	0.1667	0.1667	1	2	m	1
segovia etude 20-7 (Yuki)(done)	246	22	1	64	32	32.1667	C4	60	4	0.3333	0.1667	0	1	2	i	1
segovia etude 20-7 (Yuki)(done)	247	22	1	64	32	32.5	E3	52	3	1	0	0.1667	2	4	p	2
segovia etude 20-7 (Yuki)(done)	248	22	1.3333	64.3333	32.1667	32.3333	C4	60	4	0.3333	0.1667	0.1667	1	2	m	1
segovia etude 20-7 (Yuki)(done)	249	22	1.6667	64.6667	32.3333	32.5	C4	60	4	0.3333	0.1667	0.1667	1	2	i	1
segovia etude 20-7 (Yuki)(done)	250	22	2	65	32.5	32.6667	C4	60	4	0.3333	0.1667	0	1	2	m	1
segovia etude 20-7 (Yuki)(done)	251	22	2	65	32.5	33	A3	57	3	1	0	0	2	3	i	2
segovia etude 20-7 (Yuki)(done)	252	22	2	65	32.5	33	F3	53	3	1	0	0.1667	3	4	p	3
segovia etude 20-7 (Yuki)(done)	253	22	2.3333	65.3333	32.6667	32.8333	F4	65	4	0.3333	0.1667	0.1667	1	1	i	1
segovia etude 20-7 (Yuki)(done)	254	22	2.6667	65.6667	32.8333	33	F4	65	4	0.3333	0.1667	0.1667	1	1	m	1
segovia etude 20-7 (Yuki)(done)	255	23	3	66	33	33.1667	F4	65	4	0.3333	0.1667	0	1	1	m	1
segovia etude 20-7 (Yuki)(done)	256	23	3	66	33	33.5	B-2	46	2	1	0	0.1667	1	5	p	1
segovia etude 20-7 (Yuki)(done)	257	23	3.3333	66.3333	33.1667	33.3333	D4	62	4	0.3333	0.1667	0.1667	3	2	i	3
segovia etude 20-7 (Yuki)(done)	258	23	3.6667	66.6667	33.3333	33.5	G4	67	4	0.3333	0.1667	0	4	1	m	3
segovia etude 20-7 (Yuki)(done)	259	23	3.6667	66.6667	33.3333	33.5	B-3	58	3	0.3333	0	0.1667	2	3	i	3
segovia etude 20-7 (Yuki)(done)	260	23	4	67	33.5	34	F4	65	4	1	0.1667	0	1	1	a	1
segovia etude 20-7 (Yuki)(done)	261	23	4	67	33.5	33.6667	C3	48	3	0.3333	0	0.1667	3	5	p	3
segovia etude 20-7 (Yuki)(done)	262	23	4.3333	67.3333	33.6667	33.8333	A3	57	3	0.3333	0.1667	0.1667	2	3	i	2
segovia etude 20-7 (Yuki)(done)	263	23	4.6667	67.6667	33.8333	34	C4	60	4	0.3333	0.1667	0.1667	1	2	m	1
segovia etude 20-7 (Yuki)(done)	264	23	1	68	34	34.5	E4	64	4	1	0.1667	0	0	1	a	0
segovia etude 20-7 (Yuki)(done)	265	23	1	68	34	34.1667	C3	48	3	0.3333	0	0.1667	3	5	p	3
segovia etude 20-7 (Yuki)(done)	266	23	1.3333	68.3333	34.1667	34.3333	G3	55	3	0.3333	0.1667	0.1667	0	3	i	0
segovia etude 20-7 (Yuki)(done)	267	23	1.6667	68.6667	34.3333	34.5	C4	60	4	0.3333	0.1667	0.1667	1	2	m	1
