data_name,pitch,pitch_midi,octave,duration,time_from_prev,time_to_next,fingering,string,pluck,fret
abe etude 25-5,C#4,61,4,0.5,0.25,0,1,2,,2
abe etude 25-5,C#4,61,4,0.5,0.25,0,3,2,,2
abe etude 25-5,C#4,61,4,1,0.25,0.25,1,2,,2
abe etude 25-5,C#4,61,4,1,0.25,0.25,1,2,,2
abe etude 25-5,C#4,61,4,0.5,0.25,0,1,2,,2
abe etude 25-5,C#4,61,4,0.5,0.25,0,1,2,,2
abe etude 25-5,C#4,61,4,0.5,0.25,0,3,2,,2
abe etude 25-5,C#4,61,4,0.5,0.25,0,3,2,,2
abe etude 25-5,C#4,61,4,0.5,0.25,0,1,2,,2
abe etude 25-5,C#4,61,4,0.5,0.25,0,1,2,,2
abe etude 25-5,C#4,61,4,0.5,0.25,0,3,2,,2
abe etude 25-5,C#4,61,4,0.5,0.25,0,1,2,,2
abe etude 25-5,C#4,61,4,1,0.25,0.25,1,2,,2
abe etude 25-5,C#4,61,4,1,0.25,0.25,4,2,,2
abe etude 25-5,C#4,61,4,0.5,0.25,0,1,2,,2
abe etude 25-5,C#4,61,4,1,0.25,0.25,1,2,,2
abe etude 25-5,C#4,61,4,1,0.25,0.25,4,2,,2
abe etude 25-5,C#4,61,4,1,0.25,0.25,4,2,,2
abe etude 25-5,C#4,61,4,0.5,0.25,0,1,2,,2
abe etude 25-5,C#4,61,4,0.5,0.25,0,1,2,,2
abe etude 25-6,C#4,61,4,0.5,0.25,0.25,1,2,,2
abe etude 25-6,C#4,61,4,0.5,0.25,0.25,1,2,,2
abe etude 25-6,C#4,61,4,0.5,0.25,0.25,1,2,,2
abe etude 25-6,C#4,61,4,2,0.25,0.25,1,2,,2
abe etude 25-6,C#4,61,4,1,0.25,0.25,1,2,,2
abe etude 25-6,C#4,61,4,0.5,0.25,0.25,1,2,,2
abe etude 25-6,C#4,61,4,0.5,0.25,0.25,1,2,,2
abe etude 25-6,C#4,61,4,0.5,0.25,0.25,1,2,,2
abe etude 25-6,C#4,61,4,0.5,0.25,0.25,1,2,,2
abe etude 25-6,C#4,61,4,0.5,0.25,0.25,1,2,,2
abe etude 25-6,C#4,61,4,0.5,0.25,0.25,2,2,,2
abe etude 25-6,C#4,61,4,0.5,0.25,0.25,2,2,,2
abe etude 25-6,C#4,61,4,0.5,0.25,0.25,2,2,,2
abe etude 25-6,C#4,61,4,2,0.25,0.25,1,2,,2
abe etude 25-6,C#4,61,4,1,0.25,0.25,1,2,,2
abe etude 25-6,C#4,61,4,0.5,0.25,0.25,1,2,,2
abe etude 25-6,C#4,61,4,0.5,0.25,0.25,1,2,,2
abe etude 25-6,C#4,61,4,0.5,0.25,0.25,1,2,,2
abe etude 25-6,C#4,61,4,2,0.25,0.25,1,2,,2
abe etude 25-6,C#4,61,4,1,0.25,0.25,1,2,,2
abe etude 25-6,C#4,61,4,0.5,0.25,0.25,1,2,,2
abe etude 25-6,C#4,61,4,1,0.25,0.25,1,2,,2
abe etude 25-6,C#4,61,4,2,0.25,0.25,1,2,,2
abe etude 25-6,C#4,61,4,0.5,0.25,0.25,1,2,,2
abe etude 25-6,C#4,61,4,2,0.25,0,2,2,,2
abe etude 25-6,C#4,61,4,1,0.25,0.25,2,2,,2
abe etude 25-6,C#4,61,4,0.5,0.25,0.25,1,2,,2
abe etude 25-6,C#4,61,4,0.5,0.25,0.25,1,2,,2
abe etude 25-6,C#4,61,4,0.5,0.25,0.25,1,2,,2
abe etude 25-6,C#4,61,4,0.5,0.25,0.25,1,2,,2
abe etude 25-6,C#4,61,4,2,0.25,0.25,1,2,,2
abe etude 25-6,C#4,61,4,1,0.25,0.25,1,2,,2
abe etude 25-6,C#4,61,4,0.5,0.25,0.25,1,2,,2
abe etude 25-6,C#4,61,4,0.5,0.25,0.25,1,2,,2
abe etude 25-6,C#4,61,4,2,0.25,0.25,3,3,,6
abe etude 25-6,C#4,61,4,0.5,0.25,0.25,1,2,,2
abe etude 25-6,C#4,61,4,0.5,0.25,0.25,1,2,,2
abe etude 25-6,C#4,61,4,0.5,0.25,0.25,1,2,,2
abe etude 25-6,C#4,61,4,0.5,0.25,0.25,1,2,,2
abe etude 25-6,C#4,61,4,0.5,0.25,0.25,1,2,,2
abe etude 25-7,C#4,61,4,0.5,0.25,0.25,2,2,,2
abe etude 25-7,C#4,61,4,1.5,0.25,0.25,2,2,,2
abe etude 25-7,C#4,61,4,1.5,0.25,0.25,1,2,,2
abe etude 25-7,C#4,61,4,0.5,0.25,0.25,1,2,,2
abe etude 25-7,C#4,61,4,1,0.25,0,4,2,,2
abe etude 25-7,C#4,61,4,1.5,0.25,0.25,2,2,,2
abe etude 25-7,C#4,61,4,0.5,0.25,0.25,2,2,,2
abe etude 25-7,C#4,61,4,1,0.25,0,1,2,,2
abe etude 25-7,C#4,61,4,1.5,0.25,0.25,1,2,,2
abe etude 25-7,C#4,61,4,3,0.25,0.25,1,2,,2
abe etude 25-7,C#4,61,4,0.5,0.25,0.25,1,2,,2
abe etude 25-7,C#4,61,4,1.5,0.25,0.25,2,2,,2
abe etude 25-7,C#4,61,4,0.5,0.25,0.25,2,2,,2
abe etude 25-8,C#4,61,4,0.5,0,0.25,3,2,,2
abe etude 25-8,C#4,61,4,0.5,0,0.25,3,2,,2
abe etude 25-8,C#4,61,4,0.5,0,0.25,3,2,,2
abe etude 25-8,C#4,61,4,0.5,0,0.25,3,2,,2
abe etude 25-8,C#4,61,4,0.5,0,0.25,3,2,,2
abe etude 25-8,C#4,61,4,0.5,0,0.25,1,2,,2
abe etude 25-8,C#4,61,4,0.5,0,0.25,1,2,,2
abe etude 25-8,C#4,61,4,0.5,0,0.25,1,2,,2
abe etude 25-8,C#4,61,4,0.5,0,0.25,1,2,,2
abe etude 25-8,C#4,61,4,0.5,0,0.25,3,2,,2
abe etude 25-8,C#4,61,4,0.5,0,0.25,3,2,,2
abe etude 25-8,C#4,61,4,0.5,0,0.25,3,2,,2
abe etude 25-8,C#4,61,4,0.5,0,0.25,3,2,,2
abe etude 25-8,C#4,61,4,0.5,0,0.25,3,2,,2
abe etude 25-8,C#4,61,4,0.5,0,0.25,1,2,,2
abe etude 25-8,C#4,61,4,0.5,0,0.25,1,2,,2
abe etude 25-8,C#4,61,4,0.5,0,0.25,1,2,,2
abe etude 25-8,C#4,61,4,0.5,0,0.25,1,2,,2
abe etude 25-8,C#4,61,4,0.5,0,0.25,1,2,,2
abe etude 25-8,C#4,61,4,0.5,0,0.25,1,2,,2
abe etude 25-8,C#4,61,4,0.5,0,0.25,1,2,,2
abe etude 25-8,C#4,61,4,0.5,0,0.25,1,2,,2
abe etude 25-8,C#4,61,4,0.5,0,0.25,1,2,,2
abe etude 25-8,C#4,61,4,0.5,0,0.25,1,2,,2
abe etude 25-8,C#4,61,4,0.5,0,0.25,1,2,,2
abe etude 25-8,C#4,61,4,0.5,0,0.25,1,2,,2
abe etude 25-8,C#4,61,4,0.5,0,0.25,1,2,,2
abe etude 25-8,C#4,61,4,0.5,0,0.25,3,2,,2
abe etude 25-8,C#4,61,4,0.5,0,0.25,3,2,,2
abe etude 25-8,C#4,61,4,0.5,0,0.25,3,2,,2
abe etude 25-8,C#4,61,4,0.5,0,0.25,3,2,,2
abe etude 25-8,C#4,61,4,0.5,0,0.25,2,2,,2
abe etude 25-8,C#4,61,4,0.5,0,0.25,2,2,,2
abe etude 25-8,C#4,61,4,0.5,0,0.25,3,2,,2
abe etude 25-8,C#4,61,4,0.5,0,0.25,3,2,,2
abe etude 25-8,C#4,61,4,0.5,0,0.25,3,2,,2
abe etude 25-8,C#4,61,4,0.5,0,0.25,3,2,,2
abe etude 25-8,C#4,61,4,0.5,0,0.25,2,2,,2
abe etude 25-8,C#4,61,4,0.5,0,0.25,2,2,,2
abe etude 25-8,C#4,61,4,0.5,0,0.25,1,2,,2
abe etude 25-8,C#4,61,4,0.5,0,0.25,1,2,,2
abe etude 25-9,C#4,61,4,0.25,0.125,0.125,2,2,,2
abe etude 25-9,C#4,61,4,1,0.125,0,1,2,,2
abe etude 25-9,C#4,61,4,1,0.125,0,1,2,,2
abe etude 25-10,C#4,61,4,0.0714,0.0357,0.0357,1,2,,2
abe etude 25-10,C#4,61,4,0.0714,0.0357,0.0357,1,2,,2
abe etude 25-10,C#4,61,4,0.25,0,0,1,2,,2
abe etude 25-10,C#4,61,4,0.25,0.25,0,1,2,,2
abe etude 25-10,C#4,61,4,0.1,0.05,0.05,4,3,,6
abe etude 25-10,C#4,61,4,0.1,0.05,0.05,4,3,,6
abe etude 25-10,C#4,61,4,0.25,0,0.25,4,3,,6
abe etude 25-10,C#4,61,4,0.25,0,0.25,4,3,,6
abe etude 25-10,C#4,61,4,0.0714,0.0357,0.0357,1,2,,2
abe etude 25-10,C#4,61,4,0.0714,0.0357,0.0357,1,2,,2
abe etude 25-10,C#4,61,4,0.25,0,0.25,1,2,,2
abe etude 25-10,C#4,61,4,0.25,0,0.25,1,2,,2
abe etude 25-10,C#4,61,4,0.1,0.05,0.05,4,3,,6
abe etude 25-10,C#4,61,4,0.1,0.05,0.05,4,3,,6
abe etude 25-10,C#4,61,4,0.25,0,0.25,4,3,,6
abe etude 25-10,C#4,61,4,0.25,0,0.25,3,3,,6
abe etude 25-10,C#4,61,4,0.1,0.05,0.05,3,3,,6
abe etude 25-10,C#4,61,4,0.1,0.05,0.05,1,3,,6
abe etude 25-10,C#4,61,4,0.1,0.05,0.05,1,3,,6
abe etude 25-10,C#4,61,4,0.25,0,0,3,3,,6
abe etude 25-10,C#4,61,4,0.0833,0.0417,0.0417,2,3,,6
abe etude 25-10,C#5,73,5,0.25,0.25,0,1,1,,9
abe etude 25-10,C#5,73,5,0.25,0,0.25,3,2,,14
abe etude 25-1,C3,48,3,2,0,0.5,2,5,,3
abe etude 25-4,C3,48,3,1,0.125,0.25,3,5,,3
abe etude 25-4,C3,48,3,0.5,0,0.125,3,5,,3
abe etude 25-4,C3,48,3,1.5,0,0.125,3,5,,3
abe etude 25-4,C3,48,3,1,0,0.125,3,5,,3
abe etude 25-4,C3,48,3,1,0.125,0.25,3,5,,3
abe etude 25-4,C3,48,3,3,0,0.125,3,5,,3
abe etude 25-4,C3,48,3,0.5,0.125,0.25,3,5,,3
abe etude 25-4,C3,48,3,2,0,0.125,3,5,,3
abe etude 25-4,C3,48,3,1,0,0.125,3,5,,3
abe etude 25-4,C3,48,3,0.5,0,0.25,3,5,,3
abe etude 25-4,C3,48,3,0.5,0,0.125,3,5,,3
abe etude 25-8,C3,48,3,3,0.25,0.25,3,5,,3
abe etude 25-8,C3,48,3,1,0.25,0.25,3,5,,3
abe etude 25-9,C3,48,3,2,0,0.125,3,5,,3
abe etude 25-9,C3,48,3,2,0,0.125,3,5,,3
abe etude 25-9,C3,48,3,2,0,0.125,3,5,,3
abe etude 25-9,C3,48,3,2,0,0.125,3,5,,3
abe etude 25-9,C3,48,3,2,0,0.125,3,5,,3
abe etude 25-9,C3,48,3,2,0,0.125,3,5,,3
abe etude 25-9,C3,48,3,0.5,0,0.125,3,5,,3
abe etude 25-9,C3,48,3,2,0,0.125,3,5,,3
abe etude 25-9,C3,48,3,2,0,0.125,3,5,,3
abe etude 25-9,C3,48,3,2,0,0.125,3,5,,3
abe etude 25-9,C3,48,3,2,0,0.125,3,5,,3
abe etude 25-9,C3,48,3,2,0,0.125,3,5,,3
abe etude 25-9,C3,48,3,2,0,0.125,3,5,,3
abe etude 25-9,C3,48,3,0.5,0,0.125,3,5,,3
abe etude 25-9,C3,48,3,2,0,0.125,3,5,,3
abe etude 25-9,C3,48,3,2,0,0.125,3,5,,3
abe etude 25-9,C3,48,3,2,0,0.125,3,5,,3
abe etude 25-9,C3,48,3,0.5,0,0.125,3,5,,3
abe etude 25-9,C3,48,3,2,0,0.125,3,5,,3
abe etude 25-9,C3,48,3,2,0,0.125,3,5,,3
abe etude 25-9,C3,48,3,1,0,0.125,3,5,,3
abe etude 25-9,C3,48,3,0.5,0.125,0,3,5,,3
abe etude 25-1,C4,60,4,2,0,0,1,2,,1
abe etude 25-1,C4,60,4,1,0.5,0,1,2,,1
abe etude 25-1,C4,60,4,1,0.5,0,1,2,,1
abe etude 25-1,C4,60,4,0.5,0.5,0,1,2,,1
abe etude 25-1,C4,60,4,0.5,0.25,0,1,2,,1
abe etude 25-1,C4,60,4,1,0,0,1,2,,1
abe etude 25-1,C4,60,4,1,0.5,0,3,3,,5
abe etude 25-1,C4,60,4,2,0,0,1,2,,1
abe etude 25-1,C4,60,4,1,0,0.5,2,3,,5
abe etude 25-1,C4,60,4,2,0,0,1,2,,1
abe etude 25-1,C4,60,4,1,0,0,1,2,,1
abe etude 25-1,C4,60,4,1,0,0,1,2,,1
abe etude 25-1,C4,60,4,1,0,0,1,2,,1
abe etude 25-1,C4,60,4,1,0,0,1,2,,1
abe etude 25-1,C4,60,4,1,0,0,2,3,,5
abe etude 25-1,C4,60,4,3,0,0,1,2,,1
abe etude 25-4,C4,60,4,0.5,0,1,1,2,,1
abe etude 25-4,C4,60,4,0.25,0.125,0.125,1,2,,1
abe etude 25-4,C4,60,4,0.25,0.125,0.125,1,2,,1
abe etude 25-4,C4,60,4,0.25,0.125,0.125,1,2,,1
abe etude 25-4,C4,60,4,0.25,0.125,0.125,1,2,,1
abe etude 25-4,C4,60,4,0.25,0.125,0.125,1,3,,5
abe etude 25-4,C4,60,4,0.25,0.125,0.125,1,3,,5
abe etude 25-4,C4,60,4,0.5,0.25,0.25,1,2,,1
abe etude 25-4,C4,60,4,0.25,0.125,0.125,1,2,,1
abe etude 25-4,C4,60,4,0.25,0.125,0.125,1,2,,1
abe etude 25-4,C4,60,4,0.25,0.125,0.125,1,2,,1
abe etude 25-4,C4,60,4,0.25,0.125,0.125,1,2,,1
abe etude 25-4,C4,60,4,0.25,0.125,0.125,1,2,,1
abe etude 25-4,C4,60,4,0.25,0.125,0.125,2,2,,1
abe etude 25-4,C4,60,4,0.25,0.125,0.125,1,2,,1
abe etude 25-4,C4,60,4,1.5,0.25,0,1,2,,1
abe etude 25-4,C4,60,4,1.5,0.25,0,1,2,,1
abe etude 25-4,C4,60,4,0.5,0.25,0.25,1,2,,1
abe etude 25-4,C4,60,4,0.25,0.125,0.125,1,2,,1
abe etude 25-4,C4,60,4,0.5,0.25,0,1,2,,1
abe etude 25-4,C4,60,4,0.25,0.25,0,1,2,,1
abe etude 25-4,C4,60,4,0.25,0.125,0.125,1,2,,1
abe etude 25-4,C4,60,4,0.25,0.125,0.125,1,2,,1
abe etude 25-4,C4,60,4,0.25,0.125,0.125,1,2,,1
abe etude 25-4,C4,60,4,0.5,0.25,0.25,1,2,,1
abe etude 25-4,C4,60,4,0.25,0.125,0.125,1,2,,1
abe etude 25-4,C4,60,4,0.25,0.125,0.125,1,2,,1
abe etude 25-4,C4,60,4,0.25,0.125,0.125,1,2,,1
abe etude 25-4,C4,60,4,0.25,0.125,0.125,1,2,,1
abe etude 25-4,C4,60,4,0.25,0.125,0.125,1,2,,1
abe etude 25-4,C4,60,4,0.25,0.125,0.125,1,2,,1
abe etude 25-4,C4,60,4,0.25,0.125,0.125,1,2,,1
abe etude 25-4,C4,60,4,0.25,0.125,0.125,1,2,,1
abe etude 25-4,C4,60,4,0.25,0.125,0.125,1,2,,1
abe etude 25-4,C4,60,4,0.25,0.125,0.125,1,2,,1
abe etude 25-4,C4,60,4,0.25,0.125,0.125,1,2,,1
abe etude 25-4,C4,60,4,0.25,0.125,0.125,1,2,,1
abe etude 25-4,C4,60,4,0.25,0.125,0.125,1,2,,1
abe etude 25-4,C4,60,4,0.25,0.125,0.125,1,2,,1
abe etude 25-4,C4,60,4,0.5,0.25,0.25,1,2,,1
abe etude 25-4,C4,60,4,0.25,0.125,0.125,1,2,,1
abe etude 25-4,C4,60,4,0.25,0.125,0.125,1,2,,1
abe etude 25-4,C4,60,4,0.25,0.125,0.125,1,2,,1
abe etude 25-4,C4,60,4,0.25,0.125,0.125,1,2,,1
abe etude 25-4,C4,60,4,0.25,0.125,0.125,1,2,,1
abe etude 25-4,C4,60,4,0.25,0.125,0.125,1,2,,1
abe etude 25-4,C4,60,4,0.25,0.125,0.125,1,2,,1
abe etude 25-4,C4,60,4,0.25,0.125,0.125,1,2,,1
abe etude 25-4,C4,60,4,0.25,0.125,0.125,1,2,,1
abe etude 25-4,C4,60,4,0.25,0.125,0.125,1,2,,1
abe etude 25-4,C4,60,4,0.25,0.125,0.125,1,2,,1
abe etude 25-4,C4,60,4,0.25,0.125,0.125,1,2,,1
abe etude 25-4,C4,60,4,0.375,0,0.1875,1,2,,1
abe etude 25-4,C4,60,4,0.5,0.0625,0.25,1,2,,1
abe etude 25-4,C4,60,4,0.5,0.25,0.25,1,2,,1
abe etude 25-4,C4,60,4,0.25,0.125,0.125,1,2,,1
abe etude 25-4,C4,60,4,0.25,0.125,0.125,1,2,,1
abe etude 25-4,C4,60,4,0.25,0.125,0.125,1,2,,1
abe etude 25-4,C4,60,4,0.25,0.125,0.125,1,2,,1
abe etude 25-4,C4,60,4,0.25,0.125,0.125,1,3,,5
abe etude 25-4,C4,60,4,0.25,0.125,0.125,1,3,,5
abe etude 25-4,C4,60,4,0.5,0.125,0,1,2,,1
abe etude 25-4,C4,60,4,0.5,0.25,0.25,1,2,,1
abe etude 25-4,C4,60,4,0.25,0.125,0.125,1,2,,1
abe etude 25-4,C4,60,4,0.25,0.125,0.125,1,2,,1
abe etude 25-4,C4,60,4,0.25,0.125,0.125,1,2,,1
abe etude 25-4,C4,60,4,0.25,0.125,0.125,1,2,,1
abe etude 25-4,C4,60,4,0.25,0.125,0.125,2,2,,1
abe etude 25-4,C4,60,4,0.25,0.125,0.125,1,2,,1
abe etude 25-6,C4,60,4,2,0.25,0,1,2,,1
abe etude 25-6,C4,60,4,1,0.25,0.25,1,2,,1
abe etude 25-6,C4,60,4,1,0.25,0,2,2,,1
abe etude 25-7,C4,60,4,1.5,0.25,0.25,1,2,,1
abe etude 25-7,C4,60,4,0.5,0.25,0.25,1,2,,1
abe etude 25-8,C4,60,4,0.5,0,0.25,3,3,,5
abe etude 25-8,C4,60,4,0.5,0,0.25,3,3,,5
abe etude 25-8,C4,60,4,0.5,0,0.25,3,3,,5
abe etude 25-8,C4,60,4,0.5,0,0.25,3,3,,5
abe etude 25-9,C4,60,4,1,0.125,0,1,2,,1
abe etude 25-9,C4,60,4,0.5,0.125,0,1,2,,1
abe etude 25-9,C4,60,4,1,0.125,0,1,2,,1
abe etude 25-9,C4,60,4,1,0.125,0,1,2,,1
abe etude 25-9,C4,60,4,0.5,0.125,0,1,2,,1
abe etude 25-9,C4,60,4,0.5,0.125,0,1,2,,1
abe etude 25-9,C4,60,4,1,0.125,0,1,2,,1
abe etude 25-9,C4,60,4,0.5,0.125,0,1,2,,1
abe etude 25-9,C4,60,4,1,0.125,0,1,2,,1
abe etude 25-9,C4,60,4,1,0.125,0,1,2,,1
abe etude 25-9,C4,60,4,0.5,0.125,0,1,2,,1
abe etude 25-9,C4,60,4,0.5,0.125,0,1,2,,1
abe etude 25-9,C4,60,4,0.5,0.125,0,1,2,,1
abe etude 25-9,C4,60,4,0.25,0.125,0.125,1,2,,1
abe etude 25-9,C4,60,4,0.5,0.125,0,1,2,,1
abe etude 25-9,C4,60,4,0.5,0.125,0,1,2,,1
abe etude 25-9,C4,60,4,0.25,0.125,0.125,1,2,,1
abe etude 25-9,C4,60,4,1,0.125,0,1,2,,1
abe etude 25-9,C4,60,4,0.5,0.125,0,1,2,,1
abe etude 25-9,C4,60,4,1,0.125,0,1,2,,1
abe etude 25-9,C4,60,4,0.5,0.125,0,1,2,,1
abe etude 25-9,C4,60,4,0.5,0.125,0,1,2,,1
abe etude 25-9,C4,60,4,1,0.125,0,1,2,,1
abe etude 25-3,C5,72,5,0.25,0.125,0,1,1,,8
abe etude 25-3,C5,72,5,0.25,0.125,0,1,1,,8
abe etude 25-3,C5,72,5,0.25,0.125,0,1,1,,8
abe etude 25-3,C5,72,5,0.25,0.125,0,1,1,,8
abe etude 25-3,C5,72,5,0.25,0.125,0,1,1,,8
abe etude 25-3,C5,72,5,0.25,0.125,0,1,1,,8
abe etude 25-3,C5,72,5,0.25,0.125,0,1,1,,8
abe etude 25-3,C5,72,5,0.25,0,0.125,3,2,,13
abe etude 25-3,C5,72,5,0.25,0.125,0,1,1,,8
abe etude 25-3,C5,72,5,0.25,0.125,0,1,1,,8
abe etude 25-3,C5,72,5,0.25,0.125,0,1,1,,8
abe etude 25-1,D#3,51,3,2,0,0.5,1,4,,1
abe etude 25-1,D#3,51,3,2,0,0.5,1,4,,1
abe etude 25-1,D#3,51,3,4,0,0.5,1,4,,1
abe etude 25-1,D#3,51,3,4,0,0.5,1,4,,1
abe etude 25-7,D#3,51,3,0.5,0.25,0.25,1,4,,1
abe etude 25-7,D#3,51,3,0.5,0.25,0.25,1,4,,1
abe etude 25-7,D#3,51,3,0.5,0.25,0.25,1,4,,1
abe etude 25-10,D#3,51,3,0.0833,0.0417,0.0417,1,4,,1
abe etude 25-10,D#3,51,3,0.0714,0.0357,0.0357,3,5,,6
abe etude 25-10,D#3,51,3,0.0714,0.0357,0.0357,3,5,,6
abe etude 25-10,D#3,51,3,0.0833,0.0417,0.0417,1,4,,1
abe etude 25-10,D#3,51,3,0.5,0,0,1,4,,1
abe etude 25-1,D#4,63,4,1,0.5,0,4,2,,4
abe etude 25-1,D#4,63,4,1,0.5,0,4,2,,4
abe etude 25-1,D#4,63,4,1,0.5,0,4,2,,4
abe etude 25-2,D#4,63,4,0.25,0.125,0.125,4,2,,4
abe etude 25-2,D#4,63,4,0.25,0.125,0.125,4,2,,4
abe etude 25-2,D#4,63,4,0.25,0.125,0.125,4,2,,4
abe etude 25-2,D#4,63,4,0.25,0.125,0.125,4,2,,4
abe etude 25-2,D#4,63,4,0.25,0.125,0.125,4,2,,4
abe etude 25-2,D#4,63,4,0.25,0.125,0.125,4,2,,4
abe etude 25-2,D#4,63,4,0.25,0.125,0.125,4,2,,4
abe etude 25-2,D#4,63,4,0.25,0.125,0.125,4,2,,4
abe etude 25-2,D#4,63,4,0.25,0.125,0.125,4,2,,4
abe etude 25-2,D#4,63,4,0.25,0.125,0.125,4,2,,4
abe etude 25-2,D#4,63,4,0.25,0.125,0.125,4,2,,4
abe etude 25-2,D#4,63,4,0.25,0.125,0.125,4,2,,4
abe etude 25-2,D#4,63,4,0.25,0.125,0.125,4,2,,4
abe etude 25-2,D#4,63,4,0.25,0.125,0.125,4,2,,4
abe etude 25-2,D#4,63,4,1,0.125,0.125,2,2,,4
abe etude 25-2,D#4,63,4,1,0.125,0.125,1,2,,4
abe etude 25-2,D#4,63,4,0.5,0.125,0.125,1,2,,4
abe etude 25-2,D#4,63,4,0.5,0.125,0.125,1,2,,4
abe etude 25-2,D#4,63,4,1,0.125,0.125,4,2,,4
abe etude 25-2,D#4,63,4,0.25,0.125,0.125,4,2,,4
abe etude 25-2,D#4,63,4,0.25,0.125,0.125,4,2,,4
abe etude 25-2,D#4,63,4,0.25,0.125,0.125,4,2,,4
abe etude 25-3,D#4,63,4,0.25,0,0.125,3,2,,4
abe etude 25-3,D#4,63,4,0.25,0.125,0.125,3,2,,4
abe etude 25-3,D#4,63,4,0.25,0,0.125,3,2,,4
abe etude 25-3,D#4,63,4,0.25,0,0.125,3,2,,4
abe etude 25-3,D#4,63,4,0.25,0,0.125,4,2,,4
abe etude 25-3,D#4,63,4,0.25,0,0.125,3,2,,4
abe etude 25-3,D#4,63,4,0.25,0,0.125,3,2,,4
abe etude 25-5,D#4,63,4,1,0.25,0.25,4,2,,4
abe etude 25-5,D#4,63,4,1,0.25,0.25,4,2,,4
abe etude 25-5,D#4,63,4,1,0.25,0.25,4,2,,4
abe etude 25-6,D#4,63,4,2,0.5,0,4,2,,4
abe etude 25-6,D#4,63,4,1,0.25,0.25,4,2,,4
abe etude 25-7,D#4,63,4,1.5,0.25,0.25,4,2,,4
abe etude 25-7,D#4,63,4,0.5,0.25,0.25,4,2,,4
abe etude 25-7,D#4,63,4,1.5,0.25,0.25,4,2,,4
abe etude 25-7,D#4,63,4,0.5,0.25,0.25,4,2,,4
abe etude 25-9,D#4,63,4,0.25,0.125,0.125,4,2,,4
abe etude 25-10,D#4,63,4,0.0714,0.0357,0.0357,4,2,,4
abe etude 25-10,D#4,63,4,0.0714,0.0357,0.0357,4,2,,4
abe etude 25-10,D#4,63,4,0.25,0.25,0,4,2,,4
abe etude 25-10,D#4,63,4,0.25,0.25,0,4,2,,4
abe etude 25-10,D#4,63,4,0.1,0.05,0.05,4,2,,4
abe etude 25-10,D#4,63,4,0.1,0.05,0.05,4,2,,4
abe etude 25-10,D#4,63,4,0.0714,0.0357,0.0357,1,2,,4
abe etude 25-10,D#4,63,4,0.0714,0.0357,0.0357,1,2,,4
abe etude 25-10,D#4,63,4,0.25,0,0,1,2,,4
abe etude 25-10,D#4,63,4,0.25,0,0,1,2,,4
abe etude 25-10,D#4,63,4,0.0714,0.0357,0.0357,1,2,,4
abe etude 25-10,D#4,63,4,0.0714,0.0357,0.0357,1,2,,4
abe etude 25-10,D#4,63,4,0.1,0.05,0.05,1,2,,4
abe etude 25-10,D#4,63,4,0.1,0.05,0.05,1,2,,4
abe etude 25-10,D#4,63,4,0.25,0,0,1,2,,4
abe etude 25-10,D#4,63,4,0.0714,0.0357,0.0357,2,3,,8
abe etude 25-1,D3,50,3,1,0,0.25,0,4,,0
abe etude 25-1,D3,50,3,1,0,0.5,0,4,,0
abe etude 25-1,D3,50,3,1,0,0.25,0,4,,0
abe etude 25-1,D3,50,3,1,0.5,0.5,0,4,,0
abe etude 25-1,D3,50,3,1,0,0.5,0,4,,0
abe etude 25-1,D3,50,3,1,0,0,3,5,,5
abe etude 25-1,D3,50,3,1,0.5,0.5,0,4,,0
abe etude 25-1,D3,50,3,2,0.5,0.5,0,4,,0
abe etude 25-1,D3,50,3,4,0,0.5,0,4,,0
abe etude 25-1,D3,50,3,1,0.5,0.5,0,4,,0
abe etude 25-1,D3,50,3,1,0,0.25,0,4,,0
abe etude 25-1,D3,50,3,1,0.5,0.5,0,4,,0
abe etude 25-4,D3,50,3,0.5,0.125,0.125,0,4,,0
abe etude 25-4,D3,50,3,1.5,0,0.125,0,4,,0
abe etude 25-4,D3,50,3,0.5,0,0.125,4,5,,5
abe etude 25-5,D3,50,3,0.5,0,0.25,0,4,,0
abe etude 25-5,D3,50,3,0.5,0,0.25,0,4,,0
abe etude 25-5,D3,50,3,0.5,0,0.25,1,5,,5
abe etude 25-5,D3,50,3,0.5,0,0.25,1,5,,5
abe etude 25-5,D3,50,3,0.5,0,0.25,1,5,,5
abe etude 25-5,D3,50,3,0.5,0,0.25,1,5,,5
abe etude 25-5,D3,50,3,0.5,0,0.25,0,4,,0
abe etude 25-5,D3,50,3,0.5,0,0.25,0,4,,0
abe etude 25-6,D3,50,3,0.5,0.25,0.25,4,5,,5
abe etude 25-6,D3,50,3,2,0.25,0.25,0,4,,0
abe etude 25-6,D3,50,3,3,0,0.25,0,4,,0
abe etude 25-6,D3,50,3,2,0,0,0,4,,0
abe etude 25-7,D3,50,3,0.5,0.25,0.25,4,5,,5
abe etude 25-7,D3,50,3,0.5,0.25,0.25,4,5,,5
abe etude 25-7,D3,50,3,0.5,0.25,0.25,4,5,,5
abe etude 25-7,D3,50,3,0.5,0.25,0.25,4,5,,5
abe etude 25-7,D3,50,3,0.5,0.25,0.25,4,5,,5
abe etude 25-7,D3,50,3,0.5,0.25,0.75,4,5,,5
abe etude 25-7,D3,50,3,0.5,0.25,0.25,0,4,,0
abe etude 25-7,D3,50,3,0.5,0.25,0.25,3,5,,5
