data_name,pitch,pitch_midi,octave,duration,time_from_prev,time_to_next,fingering,string,pluck,fret
Carcassi etude3,B3,59,3,0.3333,0.1667,0.1667,1,3,,4
Carcassi etude3,E3,52,3,1,0.1667,1,4,5,,7
Carcassi etude3,E2,40,2,3,1,0.1667,0,6,,0
Carcassi etude3,G#3,56,3,0.3333,0.1667,0.1667,1,3,,1
Carcassi etude3,B3,59,3,0.3333,0.1667,0.1667,0,2,,0
Carcassi etude3,F#4,66,4,1,0.1667,0.1667,3,1,,2
Carcassi etude3,G#3,56,3,0.3333,0.1667,0.1667,1,3,,1
Carcassi etude3,B3,59,3,0.3333,0.1667,0.1667,0,2,,0
Carcassi etude3,E4,64,4,1,0.1667,0.1667,0,1,,0
Carcassi etude3,G#3,56,3,0.3333,0.1667,0.1667,1,3,,1
Carcassi etude3,B3,59,3,0.3333,0.1667,0.1667,0,2,,0
Carcassi etude3,E3,52,3,1,0.1667,0.1667,2,4,,2
Carcassi etude3,G#3,56,3,0.3333,0.1667,0.1667,1,3,,1
Carcassi etude3,B3,59,3,0.3333,0.1667,0.1667,0,2,,0
Carcassi etude3,E2,40,2,3,0.1667,0.1667,0,6,,0
Carcassi etude3,A3,57,3,0.3333,0.1667,0.1667,1,3,,2
Carcassi etude3,C#4,61,4,0.3333,0.1667,0.1667,1,2,,2
Carcassi etude3,G#4,68,4,1,0.1667,0.1667,4,1,,4
Carcassi etude3,A3,57,3,0.3333,0.1667,0.1667,1,3,,2
Carcassi etude3,C#4,61,4,0.3333,0.1667,0.1667,1,2,,2
Carcassi etude3,F#4,66,4,1,0.1667,0.1667,1,1,,2
Carcassi etude3,A3,57,3,0.3333,0.1667,0.1667,1,3,,2
Carcassi etude3,C#4,61,4,0.3333,0.1667,0.1667,1,2,,2
Carcassi etude3,E3,52,3,1,0.1667,0.1667,1,4,,2
Carcassi etude3,A3,57,3,0.3333,0.1667,0.1667,1,3,,2
Carcassi etude3,C#4,61,4,0.3333,0.1667,0.1667,1,2,,2
Carcassi etude3,E2,40,2,3,0.1667,0.1667,0,6,,0
Carcassi etude3,A#3,58,3,0.3333,0.1667,0.1667,2,3,,3
Carcassi etude3,C#4,61,4,0.3333,0.1667,0.1667,1,2,,2
Carcassi etude3,G4,67,4,1,0.1667,0.1667,3,1,,3
Carcassi etude3,A#3,58,3,0.3333,0.1667,0.1667,2,3,,3
Carcassi etude3,C#4,61,4,0.3333,0.1667,0.1667,1,2,,2
Carcassi etude3,F#4,66,4,1,0.1667,0.1667,1,1,,2
Carcassi etude3,A#3,58,3,0.3333,0.1667,0.1667,2,3,,3
Carcassi etude3,C#4,61,4,0.3333,0.1667,0.1667,1,2,,2
Carcassi etude3,E3,52,3,1,0.1667,0.1667,1,4,,2
Carcassi etude3,A#3,58,3,0.3333,0.1667,0.1667,2,3,,3
Carcassi etude3,C#4,61,4,0.3333,0.1667,0.1667,1,2,,2
Carcassi etude3,E2,40,2,3,0.1667,0.1667,0,6,,0
Carcassi etude3,B3,59,3,0.3333,0.1667,0.1667,3,3,,4
Carcassi etude3,D4,62,4,0.3333,0.1667,0.1667,2,2,,3
Carcassi etude3,A4,69,4,1,0.1667,0.1667,4,1,,5
Carcassi etude3,B3,59,3,0.3333,0.1667,0.1667,3,3,,4
Carcassi etude3,D4,62,4,0.3333,0.1667,0.1667,2,2,,3
Carcassi etude3,G#4,68,4,1,0.1667,0.1667,4,1,,4
Carcassi etude3,B3,59,3,0.3333,0.1667,0.1667,3,3,,4
Carcassi etude3,D4,62,4,0.3333,0.1667,0.1667,2,2,,3
Carcassi etude3,E3,52,3,1,0.1667,0.1667,1,4,,2
Carcassi etude3,B3,59,3,0.3333,0.1667,0.1667,3,3,,4
Carcassi etude3,D4,62,4,0.3333,0.1667,0.1667,2,2,,3
Carcassi etude3,E#3,53,3,3,0.1667,0.1667,1,4,,3
Carcassi etude3,B3,59,3,0.3333,0.1667,0.1667,3,3,,4
Carcassi etude3,D4,62,4,0.3333,0.1667,0.1667,2,2,,3
Carcassi etude3,A4,69,4,1,0.1667,0.1667,4,1,,5
Carcassi etude3,B3,59,3,0.3333,0.1667,0.1667,3,3,,4
Carcassi etude3,D4,62,4,0.3333,0.1667,0.1667,2,2,,3
Carcassi etude3,G#4,68,4,1,0.1667,0.1667,4,1,,4
Carcassi etude3,B3,59,3,0.3333,0.1667,0.1667,3,3,,4
Carcassi etude3,D4,62,4,0.3333,0.1667,0.1667,2,2,,3
Carcassi etude3,E#3,53,3,1,0.1667,0.1667,1,4,,3
Carcassi etude3,B3,59,3,0.3333,0.1667,0.1667,3,3,,4
Carcassi etude3,D4,62,4,0.3333,0.1667,0.1667,2,2,,3
Carcassi etude3,F#3,54,3,2,0.1667,0.1667,3,4,,4
Carcassi etude3,A3,57,3,0.3333,0.1667,0.1667,1,3,,2
Carcassi etude3,C#4,61,4,0.3333,0.1667,0.1667,1,2,,2
Carcassi etude3,A4,69,4,1,0.1667,0.1667,4,1,,5
Carcassi etude3,A3,57,3,0.3333,0.1667,0.1667,1,3,,2
Carcassi etude3,C#4,61,4,0.3333,0.1667,0.1667,1,2,,2
Carcassi etude3,F#3,54,3,2,0.1667,0.1667,3,4,,4
Carcassi etude3,A3,57,3,0.3333,0.1667,0.1667,1,3,,2
Carcassi etude3,C#4,61,4,0.3333,0.1667,0.1667,1,2,,2
Carcassi etude3,A4,69,4,1,0.1667,0.1667,4,1,,5
Carcassi etude3,A3,57,3,0.3333,0.1667,0.1667,1,3,,2
Carcassi etude3,C#4,61,4,0.3333,0.1667,0.1667,1,2,,2
Carcassi etude3,D3,50,3,2,0.1667,0.1667,0,4,,0
Carcassi etude3,D4,62,4,0.3333,0.1667,0.1667,1,3,,7
Carcassi etude3,F#4,66,4,0.3333,0.1667,0.1667,1,2,,7
Carcassi etude3,B4,71,4,1,0.1667,0.1667,1,1,,7
Carcassi etude3,D4,62,4,0.3333,0.1667,0.1667,1,3,,7
Carcassi etude3,F#4,66,4,0.3333,0.1667,0.1667,1,2,,7
Carcassi etude3,D3,50,3,2,0.1667,0.1667,0,4,,0
Carcassi etude3,D4,62,4,0.3333,0.1667,0.1667,1,3,,7
Carcassi etude3,F#4,66,4,0.3333,0.1667,0.1667,1,2,,7
Carcassi etude3,B#4,72,4,1,0.1667,0.1667,2,1,,8
Carcassi etude3,D4,62,4,0.3333,0.1667,0.1667,1,3,,7
Carcassi etude3,F#4,66,4,0.3333,0.1667,0.1667,1,2,,7
Carcassi etude3,C#3,49,3,2,0.1667,0.1667,1,6,,9
Carcassi etude3,E#4,65,4,0.3333,0.1667,0.1667,2,3,,10
Carcassi etude3,G#4,68,4,0.3333,0.1667,0.1667,1,2,,9
Carcassi etude3,C#5,73,5,1,0.1667,0.1667,1,1,,9
Carcassi etude3,E#4,65,4,0.3333,0.1667,0.1667,2,3,,10
Carcassi etude3,G#4,68,4,0.3333,0.1667,0.1667,1,2,,9
Carcassi etude3,C#4,61,4,0.5,0.1667,0.25,3,4,,11
Carcassi etude3,D4,62,4,0.5,0.25,0.25,4,4,,12
Carcassi etude3,B3,59,3,0.5,0.25,0.25,0,2,,0
Carcassi etude3,E4,64,4,0.5,0.25,0.25,4,2,,5
Carcassi etude3,A2,45,2,3,0.25,0.1667,0,5,,0
Carcassi etude3,A3,57,3,0.3333,0.1667,0.1667,1,3,,2
Carcassi etude3,C#4,61,4,0.3333,0.1667,0.1667,2,2,,2
Carcassi etude3,F#4,66,4,1,0.1667,0.1667,3,1,,2
Carcassi etude3,A3,57,3,0.3333,0.1667,0.1667,1,3,,2
Carcassi etude3,C#4,61,4,0.3333,0.1667,0.1667,2,2,,2
Carcassi etude3,E4,64,4,1,0.1667,0.1667,0,1,,0
Carcassi etude3,A3,57,3,0.3333,0.1667,0.1667,1,3,,2
Carcassi etude3,C#4,61,4,0.3333,0.1667,0.1667,2,2,,2
Carcassi etude3,A2,45,2,1,0.1667,0.1667,0,5,,0
Carcassi etude3,A3,57,3,0.3333,0.1667,0.1667,1,3,,2
Carcassi etude3,C#4,61,4,0.3333,0.1667,0.1667,2,2,,2
Carcassi etude3,A2,45,2,3,0.1667,0.1667,0,5,,0
Carcassi etude3,B3,59,3,0.3333,0.1667,0.1667,3,3,,4
Carcassi etude3,D4,62,4,0.3333,0.1667,0.1667,2,2,,3
Carcassi etude3,A4,69,4,1,0.1667,0.1667,4,1,,5
Carcassi etude3,B3,59,3,0.3333,0.1667,0.1667,3,3,,4
Carcassi etude3,D4,62,4,0.3333,0.1667,0.1667,2,2,,3
Carcassi etude3,G#4,68,4,1,0.1667,0.1667,4,1,,4
Carcassi etude3,B3,59,3,0.3333,0.1667,0.1667,3,3,,4
Carcassi etude3,D4,62,4,0.3333,0.1667,0.1667,2,2,,3
Carcassi etude3,A2,45,2,1,0.1667,0.1667,0,5,,0
Carcassi etude3,B3,59,3,0.3333,0.1667,0.1667,3,3,,4
Carcassi etude3,D4,62,4,0.3333,0.1667,0.1667,2,2,,3
Carcassi etude3,A2,45,2,3,0.1667,0.1667,0,5,,0
Carcassi etude3,G#3,56,3,0.3333,0.1667,0.1667,1,3,,1
Carcassi etude3,B3,59,3,0.3333,0.1667,0.1667,0,2,,0
Carcassi etude3,F#4,66,4,1,0.1667,0.1667,3,1,,2
Carcassi etude3,G#3,56,3,0.3333,0.1667,0.1667,1,3,,1
Carcassi etude3,B3,59,3,0.3333,0.1667,0.1667,0,2,,0
Carcassi etude3,E4,64,4,1,0.1667,0.1667,0,1,,0
Carcassi etude3,G#3,56,3,0.3333,0.1667,0.1667,1,3,,1
Carcassi etude3,B3,59,3,0.3333,0.1667,0.1667,0,2,,0
Carcassi etude3,A2,45,2,1,0.1667,0.1667,0,5,,0
Carcassi etude3,G#3,56,3,0.3333,0.1667,0.1667,1,3,,1
Carcassi etude3,B3,59,3,0.3333,0.1667,0.1667,0,2,,0
Carcassi etude3,A2,45,2,3,0.1667,0.1667,0,5,,0
Carcassi etude3,C#4,61,4,0.3333,0.1667,0.1667,2,3,,6
Carcassi etude3,E4,64,4,0.3333,0.1667,0.1667,1,2,,5
Carcassi etude3,B4,71,4,1,0.1667,0.1667,4,1,,7
Carcassi etude3,C#4,61,4,0.3333,0.1667,0.1667,2,3,,6
Carcassi etude3,E4,64,4,0.3333,0.1667,0.1667,1,2,,5
Carcassi etude3,A4,69,4,1,0.1667,0.1667,1,1,,5
Carcassi etude3,C#4,61,4,0.3333,0.1667,0.1667,2,3,,6
Carcassi etude3,E4,64,4,0.3333,0.1667,0.1667,1,2,,5
Carcassi etude3,A3,57,3,1,0.1667,0.1667,3,4,,7
Carcassi etude3,C#4,61,4,0.3333,0.1667,0.1667,2,3,,6
Carcassi etude3,E4,64,4,0.3333,0.1667,0.1667,1,2,,5
Carcassi etude3,F#3,54,3,3,0.1667,0.1667,1,4,,4
Carcassi etude3,C#4,61,4,0.3333,0.1667,0.1667,3,3,,6
Carcassi etude3,E4,64,4,0.3333,0.1667,0.1667,2,2,,5
Carcassi etude3,B4,71,4,1,0.1667,0.1667,4,1,,7
Carcassi etude3,C#4,61,4,0.3333,0.1667,0.1667,3,3,,6
Carcassi etude3,E4,64,4,0.3333,0.1667,0.1667,2,2,,5
Carcassi etude3,A#4,70,4,1,0.1667,0.1667,4,1,,6
Carcassi etude3,C#4,61,4,0.3333,0.1667,0.1667,3,3,,6
Carcassi etude3,E4,64,4,0.3333,0.1667,0.1667,2,2,,5
Carcassi etude3,F#3,54,3,1,0.1667,0.1667,1,4,,4
Carcassi etude3,C#4,61,4,0.3333,0.1667,0.1667,3,3,,6
Carcassi etude3,E4,64,4,0.3333,0.1667,0.1667,2,2,,5
Carcassi etude3,D3,50,3,3,0.1667,0.1667,0,4,,0
Carcassi etude3,D4,62,4,0.3333,0.1667,0.1667,1,3,,7
Carcassi etude3,F#4,66,4,0.3333,0.1667,0.1667,1,2,,7
Carcassi etude3,C#5,73,5,1,0.1667,0.1667,3,1,,9
Carcassi etude3,D4,62,4,0.3333,0.1667,0.1667,1,3,,7
Carcassi etude3,F#4,66,4,0.3333,0.1667,0.1667,1,2,,7
Carcassi etude3,B4,71,4,1,0.1667,0.1667,1,1,,7
Carcassi etude3,D4,62,4,0.3333,0.1667,0.1667,1,3,,7
Carcassi etude3,F#4,66,4,0.3333,0.1667,0.1667,1,2,,7
Carcassi etude3,D5,74,5,1,0.1667,0.1667,4,1,,10
Carcassi etude3,D4,62,4,0.3333,0.1667,0.1667,1,3,,7
Carcassi etude3,F#4,66,4,0.3333,0.1667,0.1667,1,2,,7
Carcassi etude3,D#3,51,3,2,0.1667,0.1667,1,4,,1
Carcassi etude3,A3,57,3,0.3333,0.1667,0.1667,3,3,,2
Carcassi etude3,B3,59,3,0.3333,0.1667,0.1667,0,2,,0
Carcassi etude3,F4,65,4,1,0.1667,0.1667,2,1,,1
Carcassi etude3,A3,57,3,0.3333,0.1667,0.1667,3,3,,2
Carcassi etude3,B3,59,3,0.3333,0.1667,0.1667,0,2,,0
Carcassi etude3,E3,52,3,2,0.1667,0.1667,2,4,,2
Carcassi etude3,G#3,56,3,0.3333,0.1667,0.1667,1,3,,1
Carcassi etude3,D4,62,4,0.3333,0.1667,0.1667,4,2,,3
Carcassi etude3,E4,64,4,1,0.1667,0.1667,0,1,,0
Carcassi etude3,G#3,56,3,0.3333,0.1667,0.1667,1,3,,1
Carcassi etude3,D4,62,4,0.3333,0.1667,0.1667,4,2,,3
Carcassi etude3,A2,45,2,2,0.1667,0.1667,0,5,,0
Carcassi etude3,C#4,61,4,0.3333,0.1667,0.1667,2,3,,6
Carcassi etude3,E4,64,4,0.3333,0.1667,0.1667,1,2,,5
Carcassi etude3,A4,69,4,1,0.1667,0.1667,1,1,,5
Carcassi etude3,C#4,61,4,0.3333,0.1667,0.1667,2,3,,6
Carcassi etude3,E4,64,4,0.3333,0.1667,0.1667,1,2,,5
Carcassi etude3,A3,57,3,1,0.1667,0,3,4,,7
Carcassi etude4,D3,50,3,2,0,0.0833,0,4,,0
Carcassi etude4,F#4,66,4,0.1667,0.0833,0.0833,3,2,,7
Carcassi etude4,A4,69,4,0.1667,0.0833,0.0833,1,1,,5
Carcassi etude4,B4,71,4,0.1667,0.0833,0.0833,4,1,,7
Carcassi etude4,A4,69,4,0.1667,0.0833,0.0833,1,1,,5
Carcassi etude4,F#4,66,4,0.1667,0.0833,0.0833,3,2,,7
Carcassi etude4,B4,71,4,0.1667,0.0833,0.0833,4,1,,7
Carcassi etude4,A4,69,4,0.1667,0.0833,0.0833,1,1,,5
Carcassi etude4,F#4,66,4,0.1667,0.0833,0.0833,3,2,,7
Carcassi etude4,B4,71,4,0.1667,0.0833,0.0833,4,1,,7
Carcassi etude4,A4,69,4,0.1667,0.0833,0.0833,1,1,,5
Carcassi etude4,F#4,66,4,0.1667,0.0833,0.0833,3,2,,7
Carcassi etude4,D3,50,3,2,0.0833,0.0833,0,4,,0
Carcassi etude4,D4,62,4,0.1667,0.0833,0.0833,2,2,,3
Carcassi etude4,F#4,66,4,0.1667,0.0833,0.0833,1,1,,2
Carcassi etude4,G4,67,4,0.1667,0.0833,0.0833,3,1,,3
Carcassi etude4,F#4,66,4,0.1667,0.0833,0.0833,1,1,,2
Carcassi etude4,D4,62,4,0.1667,0.0833,0.0833,2,2,,3
Carcassi etude4,G4,67,4,0.1667,0.0833,0.0833,3,1,,3
Carcassi etude4,F#4,66,4,0.1667,0.0833,0.0833,1,1,,2
Carcassi etude4,D4,62,4,0.1667,0.0833,0.0833,2,2,,3
Carcassi etude4,G4,67,4,0.1667,0.0833,0.0833,3,1,,3
Carcassi etude4,F#4,66,4,0.1667,0.0833,0.0833,1,1,,2
Carcassi etude4,D4,62,4,0.1667,0.0833,0.0833,2,2,,3
Carcassi etude4,A2,45,2,2,0.0833,0.0833,0,5,,0
Carcassi etude4,E4,64,4,0.1667,0.0833,0.0833,3,2,,5
Carcassi etude4,G4,67,4,0.1667,0.0833,0.0833,1,1,,3
Carcassi etude4,A4,69,4,0.1667,0.0833,0.0833,4,1,,5
Carcassi etude4,G4,67,4,0.1667,0.0833,0.0833,1,1,,3
Carcassi etude4,E4,64,4,0.1667,0.0833,0.0833,3,2,,5
Carcassi etude4,A4,69,4,0.1667,0.0833,0.0833,4,1,,5
Carcassi etude4,G4,67,4,0.1667,0.0833,0.0833,1,1,,3
Carcassi etude4,E4,64,4,0.1667,0.0833,0.0833,3,2,,5
Carcassi etude4,A4,69,4,0.1667,0.0833,0.0833,4,1,,5
Carcassi etude4,G4,67,4,0.1667,0.0833,0.0833,1,1,,3
Carcassi etude4,E4,64,4,0.1667,0.0833,0.0833,3,2,,5
Carcassi etude4,A2,45,2,2,0.0833,0.0833,0,5,,0
Carcassi etude4,C#4,61,4,0.1667,0.0833,0.0833,2,2,,2
Carcassi etude4,E4,64,4,0.1667,0.0833,0.0833,0,1,,0
Carcassi etude4,F#4,66,4,0.1667,0.0833,0.0833,3,1,,2
Carcassi etude4,E4,64,4,0.1667,0.0833,0.0833,0,1,,0
Carcassi etude4,C#4,61,4,0.1667,0.0833,0.0833,2,2,,2
Carcassi etude4,F#4,66,4,0.1667,0.0833,0.0833,3,1,,2
Carcassi etude4,E4,64,4,0.1667,0.0833,0.0833,0,1,,0
Carcassi etude4,C#4,61,4,0.1667,0.0833,0.0833,2,2,,2
Carcassi etude4,F#4,66,4,0.1667,0.0833,0.0833,3,1,,2
Carcassi etude4,E4,64,4,0.1667,0.0833,0.0833,0,1,,0
Carcassi etude4,C#4,61,4,0.1667,0.0833,0.0833,2,2,,2
Carcassi etude4,D3,50,3,1,0.0833,0.0833,0,4,,0
Carcassi etude4,D4,62,4,0.1667,0.0833,0.0833,2,2,,3
Carcassi etude4,F#4,66,4,0.1667,0.0833,0.0833,1,1,,2
Carcassi etude4,G4,67,4,0.1667,0.0833,0.0833,3,1,,3
Carcassi etude4,F#4,66,4,0.1667,0.0833,0.0833,1,1,,2
Carcassi etude4,D4,62,4,0.1667,0.0833,0.0833,2,2,,3
Carcassi etude4,E2,40,2,1,0.0833,0.0833,0,6,,0
Carcassi etude4,D4,62,4,0.1667,0.0833,0.0833,2,2,,3
Carcassi etude4,G#4,68,4,0.1667,0.0833,0.0833,3,1,,4
Carcassi etude4,A4,69,4,0.1667,0.0833,0.0833,4,1,,5
Carcassi etude4,G#4,68,4,0.1667,0.0833,0.0833,3,1,,4
Carcassi etude4,D4,62,4,0.1667,0.0833,0.0833,2,2,,3
Carcassi etude4,A2,45,2,1,0.0833,0.0833,0,5,,0
Carcassi etude4,C#4,61,4,0.1667,0.0833,0.0833,2,3,,6
Carcassi etude4,A4,69,4,0.1667,0.0833,0.0833,1,1,,5
Carcassi etude4,B4,71,4,0.1667,0.0833,0.0833,4,1,,7
Carcassi etude4,A4,69,4,0.1667,0.0833,0.0833,1,1,,5
Carcassi etude4,C#4,61,4,0.1667,0.0833,0.0833,2,3,,6
Carcassi etude4,D3,50,3,1,0.0833,0.0833,0,4,,0
Carcassi etude4,D4,62,4,0.1667,0.0833,0.0833,1,3,,7
Carcassi etude4,B4,71,4,0.1667,0.0833,0.0833,2,1,,7
Carcassi etude4,C#5,73,5,0.1667,0.0833,0.0833,4,1,,9
Carcassi etude4,B4,71,4,0.1667,0.0833,0.0833,2,1,,7
Carcassi etude4,D4,62,4,0.1667,0.0833,0.0833,1,3,,7
Carcassi etude4,E3,52,3,1,0.0833,0.0833,1,4,,2
Carcassi etude4,C#4,61,4,0.1667,0.0833,0.0833,2,2,,2
Carcassi etude4,E4,64,4,0.1667,0.0833,0.0833,0,1,,0
Carcassi etude4,F#4,66,4,0.1667,0.0833,0.0833,3,1,,2
Carcassi etude4,E4,64,4,0.1667,0.0833,0.0833,0,1,,0
Carcassi etude4,C#4,61,4,0.1667,0.0833,0.0833,2,2,,2
Carcassi etude4,E2,40,2,1,0.0833,0.0833,0,6,,0
Carcassi etude4,D4,62,4,0.1667,0.0833,0.0833,2,2,,3
Carcassi etude4,G#4,68,4,0.1667,0.0833,0.0833,3,1,,4
Carcassi etude4,A4,69,4,0.1667,0.0833,0.0833,4,1,,5
Carcassi etude4,G#4,68,4,0.1667,0.0833,0.0833,3,1,,4
Carcassi etude4,D4,62,4,0.1667,0.0833,0.0833,2,2,,3
Carcassi etude4,A2,45,2,1,0.0833,0.0833,0,5,,0
Carcassi etude4,E5,76,5,0.1667,0.0833,0.0833,4,1,,12
Carcassi etude4,C#5,73,5,0.1667,0.0833,0.0833,1,1,,9
Carcassi etude4,A4,69,4,0.1667,0.0833,0.0833,2,2,,10
Carcassi etude4,E4,64,4,0.1667,0.0833,0.0833,0,1,,0
Carcassi etude4,C#4,61,4,0.1667,0.0833,0.0833,2,2,,2
Carcassi etude4,A3,57,3,0.5,0.0833,0.5,1,3,,2
Carcassi etude4,A2,45,2,2,0.5,0.0833,0,5,,0
Carcassi etude4,C#4,61,4,0.1667,0.0833,0.0833,2,2,,2
Carcassi etude4,E4,64,4,0.1667,0.0833,0.0833,0,1,,0
Carcassi etude4,F#4,66,4,0.1667,0.0833,0.0833,3,1,,2
Carcassi etude4,E4,64,4,0.1667,0.0833,0.0833,0,1,,0
Carcassi etude4,C#4,61,4,0.1667,0.0833,0.0833,2,2,,2
Carcassi etude4,F#4,66,4,0.1667,0.0833,0.0833,3,1,,2
Carcassi etude4,E4,64,4,0.1667,0.0833,0.0833,0,1,,0
Carcassi etude4,C#4,61,4,0.1667,0.0833,0.0833,2,2,,2
Carcassi etude4,F#4,66,4,0.1667,0.0833,0.0833,3,1,,2
Carcassi etude4,E4,64,4,0.1667,0.0833,0.0833,0,1,,0
Carcassi etude4,C#4,61,4,0.1667,0.0833,0.0833,2,2,,2
Carcassi etude4,A2,45,2,2,0.0833,0.0833,0,5,,0
Carcassi etude4,C4,60,4,0.1667,0.0833,0.0833,1,2,,1
Carcassi etude4,E4,64,4,0.1667,0.0833,0.0833,0,1,,0
Carcassi etude4,F#4,66,4,0.1667,0.0833,0.0833,3,1,,2
Carcassi etude4,E4,64,4,0.1667,0.0833,0.0833,0,1,,0
Carcassi etude4,C4,60,4,0.1667,0.0833,0.0833,1,2,,1
Carcassi etude4,F#4,66,4,0.1667,0.0833,0.0833,3,1,,2
Carcassi etude4,E4,64,4,0.1667,0.0833,0.0833,0,1,,0
Carcassi etude4,C4,60,4,0.1667,0.0833,0.0833,1,2,,1
Carcassi etude4,F#4,66,4,0.1667,0.0833,0.0833,3,1,,2
Carcassi etude4,E4,64,4,0.1667,0.0833,0.0833,0,1,,0
Carcassi etude4,C4,60,4,0.1667,0.0833,0.0833,1,2,,1
Carcassi etude4,B2,47,2,1,0.0833,0.0833,2,5,,2
Carcassi etude4,B3,59,3,0.1667,0.0833,0.0833,0,2,,0
Carcassi etude4,E4,64,4,0.1667,0.0833,0.0833,0,1,,0
Carcassi etude4,F#4,66,4,0.1667,0.0833,0.0833,3,1,,2
Carcassi etude4,E4,64,4,0.1667,0.0833,0.0833,0,1,,0
Carcassi etude4,B3,59,3,0.1667,0.0833,0.0833,0,2,,0
Carcassi etude4,D#3,51,3,1,0.0833,0.0833,1,4,,1
Carcassi etude4,B3,59,3,0.1667,0.0833,0.0833,0,2,,0
Carcassi etude4,F#4,66,4,0.1667,0.0833,0.0833,3,1,,2
Carcassi etude4,G4,67,4,0.1667,0.0833,0.0833,4,1,,3
Carcassi etude4,F#4,66,4,0.1667,0.0833,0.0833,3,1,,2
Carcassi etude4,B3,59,3,0.1667,0.0833,0.0833,0,2,,0
Carcassi etude4,E3,52,3,2,0.0833,0.0833,1,4,,2
Carcassi etude4,B3,59,3,0.1667,0.0833,0.0833,0,2,,0
Carcassi etude4,G4,67,4,0.1667,0.0833,0.0833,2,1,,3
Carcassi etude4,A4,69,4,0.1667,0.0833,0.0833,4,1,,5
Carcassi etude4,G4,67,4,0.1667,0.0833,0.0833,2,1,,3
Carcassi etude4,B3,59,3,0.1667,0.0833,0.0833,0,2,,0
Carcassi etude4,A4,69,4,0.1667,0.0833,0.0833,4,1,,5
Carcassi etude4,G4,67,4,0.1667,0.0833,0.0833,2,1,,3
Carcassi etude4,B3,59,3,0.1667,0.0833,0.0833,0,2,,0
Carcassi etude4,A4,69,4,0.1667,0.0833,0.0833,4,1,,5
Carcassi etude4,G4,67,4,0.1667,0.0833,0.0833,2,1,,3
Carcassi etude4,B3,59,3,0.1667,0.0833,0.0833,0,2,,0
Carcassi etude4,E2,40,2,2,0.0833,0.0833,0,6,,0
Carcassi etude4,G4,67,4,0.1667,0.0833,0.0833,3,2,,8
Carcassi etude4,B4,71,4,0.1667,0.0833,0.0833,2,1,,7
Carcassi etude4,C5,72,5,0.1667,0.0833,0.0833,4,1,,8
Carcassi etude4,B4,71,4,0.1667,0.0833,0.0833,2,1,,7
Carcassi etude4,G4,67,4,0.1667,0.0833,0.0833,3,2,,8
Carcassi etude4,C5,72,5,0.1667,0.0833,0.0833,4,1,,8
Carcassi etude4,B4,71,4,0.1667,0.0833,0.0833,2,1,,7
Carcassi etude4,G4,67,4,0.1667,0.0833,0.0833,3,2,,8
Carcassi etude4,C5,72,5,0.1667,0.0833,0.0833,4,1,,8
Carcassi etude4,B4,71,4,0.1667,0.0833,0.0833,2,1,,7
Carcassi etude4,G4,67,4,0.1667,0.0833,0.0833,3,2,,8
Carcassi etude4,A2,45,2,2,0.0833,0.0833,0,5,,0
Carcassi etude4,C#4,61,4,0.1667,0.0833,0.0833,1,2,,2
Carcassi etude4,E4,64,4,0.1667,0.0833,0.0833,0,1,,0
Carcassi etude4,F#4,66,4,0.1667,0.0833,0.0833,2,1,,2
Carcassi etude4,E4,64,4,0.1667,0.0833,0.0833,0,1,,0
Carcassi etude4,C#4,61,4,0.1667,0.0833,0.0833,1,2,,2
Carcassi etude4,F#4,66,4,0.1667,0.0833,0.0833,2,1,,2
Carcassi etude4,E4,64,4,0.1667,0.0833,0.0833,0,1,,0
Carcassi etude4,C#4,61,4,0.1667,0.0833,0.0833,1,2,,2
Carcassi etude4,F#4,66,4,0.1667,0.0833,0.0833,2,1,,2
Carcassi etude4,E4,64,4,0.1667,0.0833,0.0833,0,1,,0
Carcassi etude4,C#4,61,4,0.1667,0.0833,0.0833,1,2,,2
Carcassi etude4,D3,50,3,1,0.0833,0.0833,0,4,,0
Carcassi etude4,F#4,66,4,0.1667,0.0833,0.0833,3,2,,7
Carcassi etude4,A4,69,4,0.1667,0.0833,0.0833,1,1,,5
Carcassi etude4,B4,71,4,0.1667,0.0833,0.0833,4,1,,7
Carcassi etude4,A4,69,4,0.1667,0.0833,0.0833,1,1,,5
Carcassi etude4,F#4,66,4,0.1667,0.0833,0.0833,3,2,,7
Carcassi etude4,C#3,49,3,0.5,0.0833,0.0833,2,5,,4
Carcassi etude4,E4,64,4,0.1667,0.0833,0.0833,4,2,,5
Carcassi etude4,G4,67,4,0.1667,0.0833,0.0833,1,1,,3
Carcassi etude4,D3,50,3,0.5,0.0833,0.0833,0,4,,0
Carcassi etude4,D4,62,4,0.1667,0.0833,0.0833,2,2,,3
Carcassi etude4,F#4,66,4,0.1667,0.0833,0.0833,1,1,,2
Carcassi etude4,A2,45,2,1,0.0833,0.0833,0,5,,0
Carcassi etude4,C#4,61,4,0.1667,0.0833,0.0833,2,2,,2
Carcassi etude4,E4,64,4,0.1667,0.0833,0.0833,0,1,,0
Carcassi etude4,F#4,66,4,0.1667,0.0833,0.0833,3,1,,2
Carcassi etude4,E4,64,4,0.1667,0.0833,0.0833,0,1,,0
Carcassi etude4,C#4,61,4,0.1667,0.0833,0.0833,2,2,,2
Carcassi etude4,A3,57,3,1,0.0833,0.5,1,3,,2
Carcassi etude4,D3,50,3,2,0.5,0.0833,0,4,,0
Carcassi etude4,F#4,66,4,0.1667,0.0833,0.0833,3,2,,7
